interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	source	target	n_source	n_target	ligand_mean	receptor_mean	ligand_prop	receptor_prop	detected	prob	pval	significant
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	Mal_high	TNK	9916	4025	0.0	0.0	0.0697862058877945	0.014161490835249424	False	0.0	1.0	False
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	Mal_low	TNK	9916	4025	0.0	0.0	0.08985477685928345	0.014161490835249424	False	0.0	1.0	False
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	TNK	Mal_high	4025	9916	0.0	0.0	0.0906832292675972	0.040338847786188126	False	0.0	1.0	False
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	TNK	Mal_low	4025	9916	0.0	0.0	0.0906832292675972	0.050524406135082245	False	0.0	1.0	False
TGFB2_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB2	TGFbR1_R2	TGFB2	TGFBR2|TGFBR1	Mal_high	TNK	9916	4025	0.0	0.0	0.011899959295988083	0.014161490835249424	False	0.0	1.0	False
TGFB2_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB2	TGFbR1_R2	TGFB2	TGFBR2|TGFBR1	Mal_low	TNK	9916	4025	0.0	0.0	0.016740621998906136	0.014161490835249424	False	0.0	1.0	False
TGFB2_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB2	TGFbR1_R2	TGFB2	TGFBR2|TGFBR1	TNK	Mal_high	4025	9916	0.0	0.0	0.0004968944122083485	0.040338847786188126	False	0.0	1.0	False
TGFB2_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB2	TGFbR1_R2	TGFB2	TGFBR2|TGFBR1	TNK	Mal_low	4025	9916	0.0	0.0	0.0004968944122083485	0.050524406135082245	False	0.0	1.0	False
TGFB3_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB3	TGFbR1_R2	TGFB3	TGFBR2|TGFBR1	Mal_high	TNK	9916	4025	0.0	0.0	0.015026220120489597	0.014161490835249424	False	0.0	1.0	False
TGFB3_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB3	TGFbR1_R2	TGFB3	TGFBR2|TGFBR1	Mal_low	TNK	9916	4025	0.0	0.0	0.01099233515560627	0.014161490835249424	False	0.0	1.0	False
TGFB3_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB3	TGFbR1_R2	TGFB3	TGFBR2|TGFBR1	TNK	Mal_high	4025	9916	0.0	0.0	0.003229813650250435	0.040338847786188126	False	0.0	1.0	False
TGFB3_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB3	TGFbR1_R2	TGFB3	TGFBR2|TGFBR1	TNK	Mal_low	4025	9916	0.0	0.0	0.003229813650250435	0.050524406135082245	False	0.0	1.0	False
TGFB1_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB1	ACVR1B_TGFbR2	TGFB1	TGFBR2|ACVR1B	Mal_high	TNK	9916	4025	0.0	0.0	0.0697862058877945	0.007701863534748554	False	0.0	1.0	False
TGFB1_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB1	ACVR1B_TGFbR2	TGFB1	TGFBR2|ACVR1B	Mal_low	TNK	9916	4025	0.0	0.0	0.08985477685928345	0.007701863534748554	False	0.0	1.0	False
TGFB1_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB1	ACVR1B_TGFbR2	TGFB1	TGFBR2|ACVR1B	TNK	Mal_high	4025	9916	0.0	0.0	0.0906832292675972	0.07583703100681305	False	0.0	1.0	False
TGFB1_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB1	ACVR1B_TGFbR2	TGFB1	TGFBR2|ACVR1B	TNK	Mal_low	4025	9916	0.0	0.0	0.0906832292675972	0.0705929845571518	False	0.0	1.0	False
TGFB1_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB1	ACVR1C_TGFbR2	TGFB1	TGFBR2|ACVR1C	Mal_high	TNK	9916	4025	0.0	0.0	0.0697862058877945	0.0014906831784173846	False	0.0	1.0	False
TGFB1_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB1	ACVR1C_TGFbR2	TGFB1	TGFBR2|ACVR1C	Mal_low	TNK	9916	4025	0.0	0.0	0.08985477685928345	0.0014906831784173846	False	0.0	1.0	False
TGFB1_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB1	ACVR1C_TGFbR2	TGFB1	TGFBR2|ACVR1C	TNK	Mal_high	4025	9916	0.0	0.0	0.0906832292675972	0.015832997858524323	False	0.0	1.0	False
TGFB1_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB1	ACVR1C_TGFbR2	TGFB1	TGFBR2|ACVR1C	TNK	Mal_low	4025	9916	0.0	0.0	0.0906832292675972	0.04154901206493378	False	0.0	1.0	False
TGFB2_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB2	ACVR1B_TGFbR2	TGFB2	TGFBR2|ACVR1B	Mal_high	TNK	9916	4025	0.0	0.0	0.011899959295988083	0.007701863534748554	False	0.0	1.0	False
TGFB2_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB2	ACVR1B_TGFbR2	TGFB2	TGFBR2|ACVR1B	Mal_low	TNK	9916	4025	0.0	0.0	0.016740621998906136	0.007701863534748554	False	0.0	1.0	False
TGFB2_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB2	ACVR1B_TGFbR2	TGFB2	TGFBR2|ACVR1B	TNK	Mal_high	4025	9916	0.0	0.0	0.0004968944122083485	0.07583703100681305	False	0.0	1.0	False
TGFB2_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB2	ACVR1B_TGFbR2	TGFB2	TGFBR2|ACVR1B	TNK	Mal_low	4025	9916	0.0	0.0	0.0004968944122083485	0.0705929845571518	False	0.0	1.0	False
TGFB2_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB2	ACVR1C_TGFbR2	TGFB2	TGFBR2|ACVR1C	Mal_high	TNK	9916	4025	0.0	0.0	0.011899959295988083	0.0014906831784173846	False	0.0	1.0	False
TGFB2_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB2	ACVR1C_TGFbR2	TGFB2	TGFBR2|ACVR1C	Mal_low	TNK	9916	4025	0.0	0.0	0.016740621998906136	0.0014906831784173846	False	0.0	1.0	False
TGFB2_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB2	ACVR1C_TGFbR2	TGFB2	TGFBR2|ACVR1C	TNK	Mal_high	4025	9916	0.0	0.0	0.0004968944122083485	0.015832997858524323	False	0.0	1.0	False
TGFB2_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB2	ACVR1C_TGFbR2	TGFB2	TGFBR2|ACVR1C	TNK	Mal_low	4025	9916	0.0	0.0	0.0004968944122083485	0.04154901206493378	False	0.0	1.0	False
TGFB3_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB3	ACVR1B_TGFbR2	TGFB3	TGFBR2|ACVR1B	Mal_high	TNK	9916	4025	0.0	0.0	0.015026220120489597	0.007701863534748554	False	0.0	1.0	False
