sample,histology,histology_source,CLDN4_raw,CLDN4_resid,TACSTD2_raw,TACSTD2_resid,CD8A_raw,CD8A_resid,ESTIMATEScore,StromalScore,ImmuneScore,cohort,cancer,tissue,expr_scale
durva001,LUAD,pathology_GEO,4.477483055727921,-0.7824815559924749,4.230203013366421,-1.0361556432075814,5.383877059978108,1.1622678463149025,9563.483790922572,2052.1229432203954,7511.360847702175,GSE253564,NSCLC,lung,log2(FPKM+1)
durva003,LUAD,pathology_GEO,7.556889189726866,1.9090804499341862,7.6120428110206895,1.340562427597698,1.8261925362366016,-1.261779735783556,6268.131901726994,2878.3106610394907,3389.8212406875036,GSE253564,NSCLC,lung,log2(FPKM+1)
durva006,LUSC,pathology_GEO,5.2731428593080825,-0.7927003174186948,7.083043128701803,-0.27179900940846125,2.2488384016402487,0.3827468963675047,2716.265386829428,-1026.1531701116655,3742.4185569410934,GSE253564,NSCLC,lung,log2(FPKM+1)
durva007,LUAD,pathology_GEO,2.1123665230725632,-3.770835109325151,1.1342209397606338,-5.747294490161902,1.9068905956085185,-0.4930473359573513,4268.09539942202,-1644.172691559951,5912.268090981971,GSE253564,NSCLC,lung,log2(FPKM+1)
durva008,LUAD,pathology_GEO,5.144454313926194,-0.24098573547208435,5.88774458270931,0.296208672008051,3.3188952496983046,-0.5359594326342982,8497.370652496025,3354.027693048181,5143.342959447845,GSE253564,NSCLC,lung,log2(FPKM+1)
durva009,LUAD,pathology_GEO,5.070646929006427,-0.0034153654127511146,3.8495990111514518,-0.9349824450824089,4.97769206320873,0.21270544822405757,11143.019249069892,4265.790053954333,6877.2291951155585,GSE253564,NSCLC,lung,log2(FPKM+1)
durva012,LUAD,pathology_GEO,5.659125376228163,0.3217909151258205,4.815575428862573,-0.6512919140317601,4.438425935389111,0.4429625186590114,8906.104032216892,2899.582965314198,6006.521066902693,GSE253564,NSCLC,lung,log2(FPKM+1)
durva017,LUSC,pathology_GEO,6.128314024933779,0.5436329222746199,7.302456147992687,1.1945748886892584,2.885574364371426,-0.38691487287621484,6804.501446168392,3071.184005027012,3733.31744114138,GSE253564,NSCLC,lung,log2(FPKM+1)
durva018,LUAD,pathology_GEO,5.730830129169041,0.3446356023279531,5.261982056984317,-0.331509128053451,2.9126498648972037,-0.9399995410398101,8490.960168266507,2640.486442178264,5850.473726088243,GSE253564,NSCLC,lung,log2(FPKM+1)
durva021,LUSC,pathology_GEO,5.9614149651126045,-0.26902718591056374,8.148502003893345,0.3670915789182958,1.0517201164473275,-0.3332619319248178,1317.7356640688113,547.748131886931,769.9875321818803,GSE253564,NSCLC,lung,log2(FPKM+1)
durva023,LUSC,pathology_GEO,5.338531382768548,0.08070617835554561,6.106034182520036,0.8452199305446761,3.900625332536066,-0.32723719523282657,9581.661454065801,3747.7355682614298,5833.925885804371,GSE253564,NSCLC,lung,log2(FPKM+1)
durva026,NA,pathology_GEO,1.4308204965197713,-3.6302510684378073,2.859770816208743,-1.8911443718406011,5.96834423848799,1.1653867745188098,11253.396129302908,3573.649434572635,7679.746694730273,GSE253564,NSCLC,lung,log2(FPKM+1)
durva027,LUAD,pathology_GEO,7.12013417585824,1.5350616170006859,6.765640822980862,0.6567450810499071,3.6973290237937193,0.42598398127642634,6801.175404004669,2132.8965095658355,4668.278894438834,GSE253564,NSCLC,lung,log2(FPKM+1)
durva028,LUSC,pathology_GEO,5.056930288382672,-0.4524129337261442,7.752454243031376,1.8398156988162908,3.2539892662307865,-0.23870648779836623,7444.61640222954,2993.0681382220646,4451.548264007475,GSE253564,NSCLC,lung,log2(FPKM+1)
durva029,LUSC,pathology_GEO,6.104336659814735,0.15641311010398606,8.537393144401806,1.4881469159804182,3.220639512876857,1.0098784982458966,3718.179912625946,325.8652905196218,3392.3146221063244,GSE253564,NSCLC,lung,log2(FPKM+1)
durva030,LUAD,pathology_GEO,5.725168544850915,-0.29517604603830794,6.166755608523193,-1.0701741677484842,1.7957669477823923,-0.20331323506640353,3102.8481399079305,163.4912178203191,2939.3569220876116,GSE253564,NSCLC,lung,log2(FPKM+1)
durva033,LUSC,pathology_GEO,7.037788526816011,1.2716413201588015,7.781038350203309,1.2028766080635247,2.3999913506641812,-0.3420871770783007,5262.658666165061,2026.6372068803269,3236.021459284734,GSE253564,NSCLC,lung,log2(FPKM+1)
durva036,LUSC,pathology_GEO,6.295405288125403,0.3959419743878696,7.808217704802233,0.8845591352865139,3.274416733319735,0.9220103778838786,4129.926587659884,1051.3567024658648,3078.5698851940188,GSE253564,NSCLC,lung,log2(FPKM+1)
durva037,LUSC,pathology_GEO,2.4811464997414676,-2.8693896609414224,2.2327313550329713,-3.268348997983998,5.385037521245937,1.4281616020534917,8793.934625735008,893.3568396386925,7900.577786096315,GSE253564,NSCLC,lung,log2(FPKM+1)
durva038,LUSC,pathology_GEO,6.0737367019147825,0.6203073916691366,7.381715977694854,1.6139817483294614,4.492750494082538,0.8366229089337223,7919.693892783347,2061.4871780098188,5858.206714773529,GSE253564,NSCLC,lung,log2(FPKM+1)
durva039,LUAD,pathology_GEO,4.735170125420377,-0.8616609679809342,6.2867407146943455,0.14737201290558044,4.0282331914427525,0.7912573920661057,6701.267976720588,563.410482447662,6137.8574942729265,GSE253564,NSCLC,lung,log2(FPKM+1)
durva040,NA,pathology_GEO,4.8466938852740595,-0.7560021084461139,4.894798365597157,-1.2597695832850002,3.9457481456288805,0.7259149743837008,6651.436333163761,2356.9453866517833,4294.490946511978,GSE253564,NSCLC,lung,log2(FPKM+1)
durva042,LUAD,pathology_GEO,6.2508630668324185,1.121431433538869,6.008979822360662,1.0809053454112165,4.9515038713851585,0.3483573448254953,10672.568771012991,4227.517472962927,6445.051298050064,GSE253564,NSCLC,lung,log2(FPKM+1)
durva044,LUAD,pathology_GEO,7.111657346263132,1.7217437765561128,6.5532237849125154,0.9500944733257901,2.8131634572680215,-1.0286154878956681,8459.360992084155,3586.3215703967207,4873.039421687434,GSE253564,NSCLC,lung,log2(FPKM+1)
durva045,LUAD,pathology_GEO,4.29088144048196,-1.022234516631726,4.463975502538819,-0.9401281092871372,3.722695525881377,-0.34355661447677166,9111.878690374502,3326.5005526614486,5785.378137713053,GSE253564,NSCLC,lung,log2(FPKM+1)
durva046,LUAD,pathology_GEO,6.925845174821571,1.4891493539299896,6.5845326337881165,0.8601642632778352,1.2330229198713327,-2.472015297980996,8061.8714630093755,4121.016711187306,3940.8547518220694,GSE253564,NSCLC,lung,log2(FPKM+1)
durva053,LUAD,pathology_GEO,5.005090035527286,-0.4340142552090436,4.67782955707597,-1.052780510018577,3.723405656090354,0.025407200325979318,8041.407686253473,1644.857528080955,6396.550158172518,GSE253564,NSCLC,lung,log2(FPKM+1)
durva055,LUAD,pathology_GEO,5.7686792563350755,0.5354620346565495,5.119032405921335,-0.07800875704715082,4.323211522433175,0.023421856239440153,9790.745352786675,3634.5831472951913,6156.162205491482,GSE253564,NSCLC,lung,log2(FPKM+1)
durva056,LUAD,pathology_GEO,5.872225458861675,0.3461613660780145,6.71963523890685,0.7636635379139305,3.8929932375314085,0.4491712328294786,7302.546047726001,438.7302837747531,6863.815763951248,GSE253564,NSCLC,lung,log2(FPKM+1)
durva057,LUAD,pathology_GEO,7.084723364596823,1.4539356444905023,6.354628466662086,0.1272590944974512,3.8959326932540788,0.7582093606808167,6412.752498816516,-51.13388220542308,6463.886381021939,GSE253564,NSCLC,lung,log2(FPKM+1)
durva060,LUAD,pathology_GEO,5.974549961597188,0.6780443832360872,7.343985140130816,1.9829283385231697,3.4558308836707035,-0.658972047084105,9253.010240501728,3424.2535146917057,5828.7567258100225,GSE253564,NSCLC,lung,log2(FPKM+1)
durva061,LUAD,pathology_GEO,7.063535299039021,1.6554473531183431,6.541446692688694,0.891217376017269,2.2436568959910743,-1.5449998209993376,8304.940799394097,3562.205104600751,4742.735694793346,GSE253564,NSCLC,lung,log2(FPKM+1)
