sample,author,histology,histology_source,CLDN4_raw,CLDN4_resid,TACSTD2_raw,TACSTD2_resid,CD8A_raw,CD8A_resid,ESTIMATEScore,StromalScore,ImmuneScore,cohort,cancer,tissue,expr_scale
Dis_01,NR,NA,none_in_GEO,4.579196505556241,0.2296506880153606,5.894877782921813,-0.8040817542357814,2.234403953381267,0.6627434556511067,-496.0528928801166,87.63658808868809,-583.6894809688047,GSE126044,NSCLC,lung,log2CPM
Dis_02,R,NA,none_in_GEO,2.5423141581766164,-0.22062151381984174,6.503962181737197,0.9818656323065618,4.545100518882829,0.027964094152606478,6985.129544913076,3202.3236924754146,3782.805852437661,GSE126044,NSCLC,lung,log2CPM
Dis_11,NR,NA,none_in_GEO,3.765297993933173,-0.03742243024362768,6.7015544413317585,0.4082008862149511,2.1529499336582285,-0.4338692260465544,2082.3376089472713,764.7091632314357,1317.6284457158354,GSE126044,NSCLC,lung,log2CPM
Dis_12,NR,NA,none_in_GEO,4.6858948019940705,1.5984937785689035,7.73482885895462,1.9720611755541206,3.6650438262291605,-0.2497361314995601,5455.210871698031,2659.252089972746,2795.9587817252855,GSE126044,NSCLC,lung,log2CPM
Dis_15,R,NA,none_in_GEO,3.1046926218073465,0.7683027553975217,6.168094090892865,0.9623865249656971,6.705455278672767,1.396454257811926,8996.377864880236,3411.76352580867,5584.614339071566,GSE126044,NSCLC,lung,log2CPM
Dis_04,R,NA,none_in_GEO,1.1877961038515379,-0.7605295272081174,2.736820993860678,-2.181041169888333,5.14830807356349,-0.8811181043931402,10826.177926596814,4658.734279869092,6167.443646727722,GSE126044,NSCLC,lung,log2CPM
Dis_16,NR,NA,none_in_GEO,3.7711884785082486,0.4691462602069585,7.3449803718961,1.4230032704791027,2.0773034906293417,-1.4390039915353126,4443.134942369341,2322.442805550536,2120.6921368188055,GSE126044,NSCLC,lung,log2CPM
Dis_17,R,NA,none_in_GEO,4.197081030525268,1.4557051685592644,7.057948703708859,1.5518440742331787,5.943454124489797,1.3862928066793607,7086.78833778979,2633.092112843098,4453.6962249466915,GSE126044,NSCLC,lung,log2CPM
Dis_03,NR,NA,none_in_GEO,1.026162958607987,-3.110404534043969,4.80485953890846,-1.7361240087133707,3.25934972640989,1.292303802275647,508.18227368810506,-34.659489089816475,542.8417627779215,GSE126044,NSCLC,lung,log2CPM
Dis_07,NR,NA,none_in_GEO,1.2843736628783933,-1.1473178387900143,5.046684654614257,-0.2297125936653428,4.396561982188807,-0.7355155056628755,8547.011697651527,3429.6039795563956,5117.407718095133,GSE126044,NSCLC,lung,log2CPM
Dis_10,R,NA,none_in_GEO,0.12632308389602293,-1.9944619834037727,2.46719083288898,-2.578592564671148,5.807264250752777,0.09800186303526193,10012.997379847733,3328.2085483426554,6684.788831505079,GSE126044,NSCLC,lung,log2CPM
Dis_18,NR,NA,none_in_GEO,4.088681771839159,0.8511898222774499,6.352013686490333,0.4779165399196943,3.239104658296932,-0.39703772041603624,4747.5022995336185,2169.1241713570985,2578.3781281765205,GSE126044,NSCLC,lung,log2CPM
Dis_09,NR,NA,none_in_GEO,3.021705165581664,-0.2510875703488642,7.3244690882472,1.4241876965853617,3.714156011282475,0.1435480782841787,4581.052069926598,1835.6253318550669,2745.4267380715314,GSE126044,NSCLC,lung,log2CPM
Dis_05,NR,NA,none_in_GEO,3.751447991225722,0.8481434741607514,5.547809043738433,-0.07840564640560821,4.718132187729762,0.46158470175754474,6323.26251885827,3009.9090578624023,3313.353460995867,GSE126044,NSCLC,lung,log2CPM
Dis_06,NR,NA,none_in_GEO,4.2160652509301535,0.9712545960188734,6.288205080933885,0.40867930813885334,3.8510281007225298,0.22847259493137306,4712.99314800553,1713.9654414303823,2999.027706575148,GSE126044,NSCLC,lung,log2CPM
Dis_08,NR,NA,none_in_GEO,4.278811982131713,0.3299588546530843,4.399559648374021,-2.002187370817979,0.7544448821800034,-1.5610849750255313,1393.292844800911,1253.4142621926812,139.87858260822975,GSE126044,NSCLC,lung,log2CPM
