mouse	dataset	gsm	arm	cell_class	is_epi	is_epi_loose	is_tnk	sftpc_pos	ptprc_pos	Cldn4_count	Cldn4_logn	ifn_score	mhc_score	tj_score
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	17	1.48415971654224	0.245904826564818	0.568177191806871	0.731676736582134
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	1.18326149703444	0	0.267917285308229	0.0910201151564956
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	10	1.07789001479115	0.0554979124996431	0.334830115210681	0.353699838769439
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	FALSE	1	2.56753787698029	0	0	0.840321644374564
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	1.07721272466969	0	0.271515787222928	0.082862517282284
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	2	1.32031845961189	0	0.291103940972808	0.357966945304541
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	3	0.781904190825888	0.165369669493951	0.289137746474269	0.735956316903572
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	161	2.26654947238733	0.267673217600904	0.425220498289774	0.872404599143688
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	9	2.02778938384369	0.109974304419132	0.72480658190566	0.925686755770952
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	3	3.3667810294603	0	0.155659555748447	0.408716339890694
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	1.40766922070462	0.0938446147136416	0.319042669572581	0.350884174242019
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	0.700476923978531	0.0738915592929515	0.285337300010158	0.354390237585005
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	8	1.6787256806839	0.465462700811214	0.408262807762771	0.891638613604848
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	13	1.20936817480925	0.0205846451747385	0.165918107529026	0.358985349236508
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	1.46480049811618	0	0.31305827397703	0
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	77	1.58847734663785	0.21681555993952	0.359195210996452	0.859867426858415
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	0.524046378000684	0.127614955721292	0.282269761688272	0.647345966848246
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	11	2.09908018261395	0.085453894032934	0.323538019356817	0.768767206678388
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	12	1.29569026960188	0.026636496825679	0.192038298746994	0.413375851888659
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	2	0.726239930939095	0.0285098781160531	0.352896113978071	0.981652555863225
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	TRUE	TRUE	1	1.34193895034882	0.268387790069764	0.426582234232287	0
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	TRUE	4	0.473019459912411	0.0750873030338764	0.237164431439678	0.293748450529698
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	19	2.14258954094967	0.221873447658639	0.321540875544404	0.824900755807654
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	147	1.91145482441759	0.17030884491972	0.294474383974511	0.905267177064365
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	3	1.10164367472699	0	0.186646847584061	0.511882008879831
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	FALSE	2	2.82050467420199	0.145681746522868	0	0.770112441853079
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	6	1.44404844591085	0.0287697473368644	0.299094185702559	0.868103472543868
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	9	1.28905339863203	0.110651380006997	0.198751299232029	0.654149843312905
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	TRUE	FALSE	1	2.70061522261469	0	1.3225230983993	0
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	2	0.843695107023583	0.120200030981936	0.3159732432703	0.607885176450009
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	37	2.12475084349473	0.081045406825105	0.877243285521082	1.14799148052913
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	4	1.40988784629158	0.132203580615341	0.383412124634129	0.567830666362866
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	30	2.24116735082417	0.329123934948407	0.41980837086448	1.01531925150211
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	1.84627595203225	0	0.657820862911513	0
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	14	1.55967601947907	0.0475476455663844	0.246207861871289	0.710868542044968
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	45	3.04498816546318	0.0245250179819899	0.391989468790391	0.854637303202974
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	12	1.56247639734017	0.0689403145824805	0.404810285126705	0.639070138813973
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	22	2.52926752907401	0.160325823290469	0.322194578609817	0.7675681139889
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	30	1.4394888082265	0.0333414463687521	0.183750926920694	0.387688316231558
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	0.962457640160746	0.0962451659341436	0.320818017223053	0
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	1.77773167917179	0.118515445278119	0	0.320024161266407
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	79	1.97554458626909	0.221445757382373	0.391886183299659	0.747513398840867
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	0.963659343840292	0	0.419685279040085	0.148255283667737
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	53	2.23333956567184	0.291627130081153	0.412596491865991	0.816601290411985
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	TRUE	TRUE	1	0.158486181987199	0.083696168915336	0.69127512168135	0.0349033147968777
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	3	0.859441488298975	0.0998085267374777	0.281364541224854	0.442285437167738
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	64	2.11556594581078	0.206034785838153	0.408747868668778	0.719641443815328
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	0.64305462574434	0.042870308382956	0.369315054476983	0
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	FALSE	1	0.859677128725972	0.114623617163463	0.36805131135563	0.132258019803996
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	39	2.40658845317985	0.158215912495157	0.233520904132217	0.820922405784505
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	62	2.40607307781457	0.273449620522296	0.355662140265436	0.908232416210605
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	1.62113985167607	0.31199135164445	0.309303242041823	0.792995576977048
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	0.20144540194394	0.116990536631199	0.726564799741543	0.10924703895427
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	30	2.79754743173795	0.195298586835883	0.497571091421121	0.916364670139547
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	FALSE	1	2.02651735011104	0	0.135101156674069	0
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	FALSE	1	1.59990646616855	0.106660431077903	0.145775230113648	0
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	TRUE	TRUE	1	0.260490133110106	0.0796268594946292	1.09501203169472	0.0359197215118974
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	47	1.66338806773757	0.112216391041394	0.439286867073731	0.884943272113431
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	0.552958727689579	0.17105563814859	0.307827305104301	0.657483382686305
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	11	1.66562931740914	0.117487781373599	0.318327423410628	0.698770398676026
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	TRUE	1	0.382111881088961	0.0801356642443903	0.422277522784621	0.736643334734498
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	15	0.538750583941757	0.0153600023530356	0.130107257457599	0.194451824673745
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.952274045361273	0.381264778263125	0.646845249471515	0.671659414567074
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	0.615291333491056	0.0820388444654741	0.689507290647796	0.113983253329595
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	TRUE	1	0.370883610399266	0.0494511480532354	0.848737294036139	0.106352546832227
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	166	2.2042162024556	0.373874423231528	0.523904240033416	0.820929089573748
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	3	1.02553566264991	0.154451685938516	0.45446211366252	0.825819668353073
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	FALSE	1	2.66258782702545	0	0.425077326248651	0
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	TRUE	33	2.32504651580656	1.22987804542315	0.951782051100622	0.709077533387077
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	1	0.316337328212157	0.0632674656424314	0.449224556187564	0.143248875885291
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	19	2.26733825527366	0.2629694514362	0.402266838085954	0.928433488612641
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	4	1.50207776497397	0.134662019577609	0.295029664175009	0.894009352526157
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	2	1.73377801007416	0.316067913533259	0.701983972819912	0.58507658762049
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	0.599766116628784	0.0727675005687844	0.914828076342581	0.818179371844875
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	85	2.14816812185945	0.234662775204025	0.443003204664549	0.826421508795489
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	1.50985911457773	0	0.441034731544355	0
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	FALSE	1	2.61316976459608	0	0.174211317639739	0.201013058815083
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	FALSE	1	2.4088763494673	0.160591756631153	0.160591756631153	0.370596361456507
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	0.203050188796328	0.108840397583793	0.724660462355493	0.156697320398361
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	78	2.73206882296814	0.117982869829515	0.898229180521802	1.26182245910081
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	TRUE	15	0.867397469606792	0.109761330202125	0.507699297405569	0.344535701392296
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	47	2.48467653923642	0.140722655149944	0.53090879073083	0.853591294797258
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	269	2.3578900965718	0.17891418031288	0.356070435516587	0.903667381071597
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	FALSE	1	2.86385240896794	0	0	0.88118535660552
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	FALSE	2	3.53127477851527	0	0.191131670813241	0.492173064670299
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	39	2.14435379968625	0.294751385875428	0.46508439571117	0.842096849441375
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	1.14654657304492	0	0.15287287640599	0.624233833201737
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	0.14643858841075	0.018276441902772	0.114071282887584	0.180920751888071
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	21	1.70426903725284	0.110702945396401	0.434071445073702	0.931452184550879
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	4	1.43216574727883	0	0.189131552300628	0.701038285089213
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	1.31421523269867	0.175228697693156	0.211820776362496	0
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	22	1.56369446183241	0.20711670527594	0.491544255107699	0.719637172688754
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	40	1.91853855766415	0.240656193660087	0.300276958622577	0.814846699768417
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	14	1.75561046564543	0.0588213432034887	0.661006769917176	1.06529180225435
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	3	2.1269407016209	0.0828100608512585	0.0828100608512585	0.327974581728511
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	TRUE	2	0.418483985385259	0.136558901556445	0.410319683064003	0.542683669863642
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	19	1.92711059325319	0.117988611387162	0.276816033592461	0.682336442519385
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	11	1.17026634278949	0.16990787467847	0.271690041673449	0.53956679628759
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	20	1.26581651000489	0.214656473644765	0.408708474175156	0.731989506443779
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	56	1.78629679334832	0.153307162645374	0.356085739505282	0.662695053706921
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	1.10383948191318	0.147178597588424	0.475427588882263	1.11562008155902
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	36	1.20839506336693	0.0908782113614566	0.722301421108803	0.617697434433012
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	TRUE	3	0.609948236704971	0.0493895218229131	0.205955023614413	0.433350318263509
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	35	2.24655717963453	0.376177880766172	0.372535584981989	1.06710331537817
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	44	2.14919794710044	0.21791604265099	0.400657837757771	0.809378251654318
GSE165641_KL1	GSE165641	GSM5047302	KL	T/NK	FALSE	TRUE	TRUE	FALSE	TRUE	84	2.05052166871119	0.158434826727172	0.42676536966998	0.614838339714477
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	TRUE	76	1.87655600588813	0.253883079537639	0.390979485947668	0.703898852314935
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	6	1.98243961448219	0.0945553303224656	0.542945660153804	0.527787268859796
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	1.17954275934559	0.258619657899538	0.413429570294009	0.821181509458619
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	10	1.63584003994171	0.199988654857529	0.36312928071938	0.790610669322146
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	2	1.07555538605814	0.180808444832856	0.527887283815392	0.668137780431226
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	1.10048244684075	0.327541934895369	0.301056791556466	0.837473690160943
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	12	1.19064516288652	0.192307933963682	0.435473396220211	0.61680101350692
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	34	1.26786060013536	0.223837249635766	0.883402471322629	0.613059702108029
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	FALSE	1	2.59577307189738	0.173051538126492	0	0.199674851684414
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	0.872527610049962	0.109638932543767	0.38813264372713	0.802028204807401
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	60	1.81311650705746	0.119805159796952	0.399465452088264	0.785977035976943
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	TRUE	TRUE	1	0.190729935147679	0.104798073627043	1.06362998675053	0.0774189773132132
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	27	1.48240066686871	0.037213098995477	0.319817361321829	0.700828803449429
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	89	2.14968411826809	0.114864836769562	0.355981225660881	0.936021124927874
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	5	1.73324080945656	0.512172868289829	0.437689939113222	0.938499385800495
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	16	1.43509976357323	0.165555712624704	0.41216080452127	0.838072803611245
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	3	1.15725334629807	0.341953412863047	0.442347091005332	0.764834656654645
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	78	1.48495398889407	0.183082154905628	0.390291454245981	0.789888409240014
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	39	1.98376956009874	0.295008755119737	0.513030845886846	0.767508693944678
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	TRUE	8	1.18509126177068	0.10992816793408	0.214144527109815	0.547611157890897
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	119	2.5748043441565	0.202284269934251	0.329624007002859	0.795551343014044
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	13	2.08651396515803	0.249162102961859	0.449325907591186	0.931712310913707
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	2	0.683610508190891	0.0266078295038512	0.243853824456872	0.45997280475448
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	FALSE	6	4.01809482401002	0.154163622583224	0.1969883313715	0.40517533148622
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	66	1.68837363790644	0.220679072381055	0.283586437287397	0.759314159216097
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	75	1.88280295279069	0.220535689291672	0.398220024399947	0.731800018180629
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	1.4488912379773	0.369282278739753	0.715094970328832	0
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	1.57422904156658	0.248817001144597	0.186110692300196	0
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	FALSE	1	2.10596262976118	0.140397508650745	0.140397508650745	0.161997125366244
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	13	1.66560499565895	0.237701726794044	0.281751755208146	0.723226655240088
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	0.324591214284206	0.0432788285712275	0.603111340247405	0.133801936507972
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	11	1.53858818472888	0.0531314916317635	0.308343317757726	0.6356866428194
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	28	2.31930494203874	0.0188839945608025	0.288490572910712	0.823730372914804
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	19	2.53107654934823	0.151537253445099	0.260387764619988	1.04757144649986
