ModelID	CellLineName	StrippedCellLineName	OncotreePrimaryDisease	OncotreeSubtype	group	CLDN4	PRKDC	XRCC4	LIG4	TP53BP1	STING1	CGAS	STAT1	sig_NHEJ	sig_STING	sig_SENSOR	CLDN4_Chronos	XRCC4_Chronos	LIG4_Chronos	TP53BP1_Chronos	STING1_Chronos	CGAS_Chronos	STAT1_Chronos
ACH-001113	LC-1/sq-SF	LC1SQSF	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	6.349082146391089	7.334943630726618	3.997292407636508	3.144046369616707	4.801676029253588	2.1731274334806563	0.0840642647884745	5.889716891615078	0.2705501516629617	-0.593455012875855	-1.0261724938748018							
ACH-000327	NCI-H1395	NCIH1395	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	3.016139702655253	6.333781500631152	2.324810603420484	2.424922088210688	3.619413010597937	0.1634987322828795	1.2387868595871168	4.358255586705128	-1.3221005505436048	-1.278619951928347	-1.157326801857196							
ACH-000705	LC-1F	LC1F	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	8.272769732436512	6.678635347822744	3.655351828612554	2.817623257511431	5.042644337408494	0.6135316529179271	0.0565835283663675	5.02724253597374	-0.08991578335902717	-1.197962573950317	-1.4279987422979863							
ACH-000528	ABC-1	ABC1	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	8.603477988254005	6.675957032941749	3.218781167784069	2.364572432295856	4.003602236680195	4.166715444966423	0.0565835283663675	4.3750394313469245	-0.7596066914832531	-0.8557633091723457	-0.5328679294821371	0.1109505025585806	-0.285162726400139	-0.2091143528971997	-0.4474034032785758	0.0352054324739023	-0.0717256117471966	0.0773555733685772
ACH-002075	Lu-138	LU138	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	5.617944917420585	6.9721182183841375	4.028569152196771	4.021479727410452	4.127633279725874	2.16349873228288	0.0426443374084937	5.622930350920177	0.17704310253348732	-0.7081691654986879	-1.0420537028900831							
ACH-000769	LK-2	LK2	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	2.541019153133559	8.411171988999552	3.0513721017210256	2.6530600171045644	4.319762427669248	0.2630344058337938	0.1890338243900171	4.278728212938939	-0.02391015961849749	-1.5202882480823596	-1.4732699929104114	-0.0175422127178223	-0.0964184292970723	-0.1621083255233052	-0.3373072622793032	-0.0698574109458255	-0.1418209502464295	0.0565962855060655
ACH-000800	NCI-H446	NCIH446	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	0.7048719644563528	7.789729251375769	3.082361969557473	1.3673710656485294	4.504620392403552	0.2387868595871165	0.4436066514756145	5.084914659767938	-0.5445532253291364	-1.1545733460755359	-1.3966790107018783	0.0087125215428457	-0.2617427144288158	-0.1605444366966411	-0.457798503118061	0.0022554587112335	-0.1915003424654821	-0.1177814308782306
ACH-000700	NCI-H2882	NCIH2882	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	3.817623257511431	7.850249358286328	4.666188489872781	2.3701642805402097	4.296457407371244	4.8894735425311096	2.7548875021634687	4.9963887464476215	0.2764539495904038	0.09250911799727446	0.5257721281592473	0.0034265714192633	-0.1666808938543192	-0.5004210188879606	-0.3035153618900414	0.0704779473858177	-0.0374184713656596	0.1098436848439076
ACH-000176	LOU-NH91	LOUNH91	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	7.581953750848818	6.863814587359642	3.936402377725064	2.918386234446348	4.92362461136832	4.866907978143166	3.642701571833233	6.051589620762657	0.06298660793498062	0.6928382178911158	0.8084990602769515	-0.017977526938199	-0.466379799951056	0.1341311001470965	-0.3655043454954038	0.0682760562563477	-0.0691154127850846	0.233120190548099
ACH-000587	NCI-H1975	NCIH1975	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	7.45022149589718	7.0571253042715245	4.377123749129487	1.752748591407134	4.7349805234358895	5.287250643254617	3.017921907997262	5.718909554379232	-0.12774403330107936	0.4982805268685359	0.711429868676326	0.0277364087266782	-0.2999479884818583	0.0577019694996756	-0.0927284095963458	0.1088467736094807	-0.0771256955368	-0.0141602460614972
