sample,tissue,patient,method,n_cells,TACSTD2_present,CLDN4_present,TACSTD2_pct,CLDN4_pct,TACSTD2_mean,CLDN4_mean,rho,p,n
10-CST-0901_all_GRCh38_v43_primary_outs,Normal,10,Cell,11855,True,True,7.0856178827498955,6.21678616617461,0.23998312948123154,0.1247574862927035,0.5098194956967906,<1e-300,11855
10-CTT-0902_all_GRCh38_v43_primary_outs,Tumor,10,Cell,8617,True,True,2.8896367645352212,4.5839619357084835,0.0762446327027968,0.2271092027387722,0.583100500482468,<1e-300,8617
4-CST-3018_all_GRCh38_v43_primary_outs,Normal,4,Cell,9174,True,True,3.597122302158273,2.921299324177022,0.09243514279485503,0.07859167211685197,0.549003808409305,<1e-300,9174
4-CTT-3019_all_GRCh38_v43_primary_outs,Tumor,4,Cell,5123,True,True,14.210423579933632,13.546749951200468,2.9699394885809096,1.9148936170212767,0.6648326010623016,<1e-300,5123
6-CST-3027_all_GRCh38_v43_primary_outs,Normal,6,Cell,7222,True,True,7.698698421489893,7.657158681805594,0.3158404873996123,0.24522292993630573,0.5430672601955477,<1e-300,7222
6-CTT-3028_all_GRCh38_v43_primary_outs,Tumor,6,Cell,11525,True,True,8.859002169197398,12.728850325379609,0.32815618221258136,0.7039479392624729,0.5764576322067603,<1e-300,11525
8-CST-0892_all_GRCh38_v43_primary_outs,Normal,8,Cell,11482,True,True,7.908029959937293,8.944434767462115,0.28409684723915696,0.3353074377286187,0.6206143410326906,<1e-300,11482
8-CTT-0893_all_GRCh38_v43_primary_outs,Tumor,8,Cell,9025,True,True,10.45983379501385,11.767313019390583,0.5491412742382271,0.7480332409972299,0.6345011275440359,<1e-300,9025
