sample,n_spots,n_features,TACSTD2_present,CLDN4_present,TACSTD2_pct,CLDN4_pct,TACSTD2_mean,CLDN4_mean,rho,p,n
P01,4576,36601,True,True,78.19055944055944,90.14423076923077,2.601617132867133,4.801354895104895,0.6273260028540325,<1e-300,4576
P02,4014,36601,True,True,81.58943697060289,85.45092177379173,2.6325361235675135,3.0707523667164924,0.5013981461633824,1.3955815348896559e-254,4014
P03,4200,36601,True,True,97.11904761904762,99.23809523809524,8.813571428571429,13.337857142857143,0.6959388766106985,<1e-300,4200
P04,3235,36601,True,True,75.05409582689336,94.15765069551777,2.408964451313756,7.106646058732612,0.6387183163195345,<1e-300,3235
P11,3458,36601,True,True,72.20936957779062,75.01445922498554,4.102949681897051,3.957779063042221,0.6887411364862379,<1e-300,3458
P13,3914,36601,True,True,88.7583035258048,93.61267245784364,5.4808380173735305,6.754215636177824,0.6564290945801152,<1e-300,3914
P14,3595,36601,True,True,84.33936022253128,90.43115438108484,6.568567454798331,9.581084840055633,0.769166169580457,<1e-300,3595
