cohort	endpoint	exposure	OR	OR_lo	OR_hi	n	p	p_test
open RCC ICI (Braun 2020 CheckMate 009/010/025 nivolumab RNA)	objective response CR/PR vs SD/PD	CLDN4 high vs low (median split)	0.716733	0.349382	1.470326	172	0.466678	two-sided Fisher exact
