Sample	paper_group	timing	compartment	splitter	n_cells	n_high	n_low	eligible	reason	q75	q25	splitter_high	splitter_low	umi_high	umi_low	CLDN4_high	CLDN4_low	TACSTD2_high	TACSTD2_low	nhej_high	nhej_low	nhej_delta	sting_high	sting_low	sting_delta	sting_no_irf3_high	sting_no_irf3_low	sting_no_irf3_delta	ifn_effector_high	ifn_effector_low	ifn_effector_delta	ifn_isg40_high	ifn_isg40_low	ifn_isg40_delta	sting_negative_high	sting_negative_low	sting_negative_delta	rna_sensing_high	rna_sensing_low	rna_sensing_delta	hr_high	hr_low	hr_delta	oxphos_high	oxphos_low	oxphos_delta	prolif_high	prolif_low	prolif_delta	nhej_resid_delta	sting_resid_delta	ifn_effector_resid_delta	sting_no_irf3_resid_delta	oxphos_resid_delta	prolif_resid_delta
BD_immune03	MPR	post	epi	CLDN4	1046	262	262	True		1.5667250436968825	0.4719919955333467	1.9858142691241587	0.07651543927599672	22457.870229007633	9855.75572519084	1.9858142691241587	0.07651543927599672	1.0774451718130034	0.5636416229727811	0.2938946934405485	0.21397632380424364	0.07991836963630489	0.17462039649930636	0.11098305556296478	0.06363734093634157	0.14079634086030807	0.08152641434847668	0.05926992651183138	0.39111743875355715	0.2884086020482311	0.10270883670532605	0.39548343345820824	0.28991619993376705	0.1055672335244412	0.0007863446375654383	0.001221382428716371	-0.00043503779115093273	0.2332333146533251	0.15355041392448418	0.07968290072884093	0.11156876568616657	0.08804795913367065	0.023520806552495915	1.138611401432953	0.9644359720892832	0.1741754293436697	0.35501764735777597	0.3485960110298371	0.006421636327938851						
BD_immune03	MPR	post	epi	TACSTD2	1046	262	262	True		1.277221669501129	0.307972269207428	1.7383784958621447	0.02221381058728143	24037.3893129771	8470.419847328245	1.2399104202349134	0.7153605479399737	1.7383784958621447	0.02221381058728143	0.28027877659508055	0.21802760690972361	0.06225116968535693	0.1649788679366755	0.10674781447443747	0.05823105346223802	0.12705524208208815	0.07702926087980257	0.05002598120228559	0.3997456017862618	0.2780156279552395	0.1217299738310223	0.40282556858989144	0.2799620752360316	0.12286349335385982	0.0012567603191811546	0.0009528124878694743	0.00030394783131168024	0.24091509747792256	0.13137030666063632	0.10954479081728624	0.10741137851030734	0.09072321023826703	0.01668816827204031	1.1377912604952543	0.9763490612100079	0.1614421992852464	0.3077418870848277	0.3889160473366633	-0.0811741602518356						
BD_immune04	NMPR	post	a3	CLDN4	51	13	19	True		2.257768724194965	0.0	2.5807337080461554	0.0	8424.23076923077	1839.4736842105262	2.5807337080461554	0.0	2.299220010789608	1.3360126142892987	0.18262487699753782	0.16055614396654194	0.02206873303099588	0.2913948320508817	0.1065746834852266	0.1848201485656551	0.18758831321890265	0.05009532866441683	0.13749298455448583	0.686400516258699	0.4799419162436089	0.20645860001509014	0.6402478071231695	0.46105665621433056	0.17919115090883897	0.0	0.0	0.0	0.22331613197142547	0.1635317918767716	0.05978434009465386	0.00875158020106807	0.011251656010489918	-0.002500075809421848	0.7182908762875998	0.4927258932487945	0.2255649830388053	0.12877977701463125	0.009687680842166105	0.11909209617246515	-0.03262440706836738	0.12660040572744535	0.11557130403732718	0.08489368136398141	0.13943458638311068	0.11754800683549536
BD_immune04	NMPR	post	a3	TACSTD2	51	13	13	True		2.736619437348936	1.32970642528993	3.1231128098753067	0.1273290601517001	8493.461538461539	2522.230769230769	1.8217480959430388	0.596086145881189	3.1231128098753067	0.1273290601517001	0.15657887946229274	0.16537614188790076	-0.008797262425608021	0.2279877820499036	0.1332199701950361	0.09476781185486752	0.1344218265238843	0.07211378168113283	0.06230804484275146	0.5897836062159986	0.5286312039367648	0.0611524022792338	0.5801280047449698	0.5094385409410166	0.07068946380395325	0.0	0.0	0.0	0.28230059097175847	0.24367644185014317	0.0386241491216153	0.029525479143791018	0.005789524064686237	0.02373595507910478	0.5572197214022541	0.5685510856864631	-0.011331364284209	0.012880259823778209	0.04509219397323782	-0.03221193414945961	-0.05299259633300861	0.047722771653059354	-0.012289977996985668	0.019804656601051133	-0.08092988491878486	-0.03345965084128349
BD_immune04	NMPR	post	epi	CLDN4	129	33	33	True		2.2306215105112326	0.9291407001078638	2.589011502767814	0.13154572094488193	11565.181818181818	4353.333333333333	2.589011502767814	0.13154572094488193	2.5684807359794153	1.2370410177217603	0.21399817976182517	0.1502756501249397	0.06372252963688546	0.3057246469801253	0.1420084042787887	0.1637162427013366	0.2211983856900548	0.08326690784032514	0.13793147784972964	0.6334783369186455	0.4345575200880431	0.19892081683060242	0.5951988344372322	0.4118625871394376	0.18333624729779463	0.012996847310555145	0.0	0.012996847310555145	0.2287219441651209	0.16118752846155282	0.06753441570356808	0.04714805353142765	0.018280819057056117	0.02886723447437153	0.7235172659327647	0.4758472078847085	0.24767005804805614	0.11415875364315174	0.024150008346660007	0.09000874529649174						
BD_immune04	NMPR	post	epi	TACSTD2	129	33	33	True		2.744267450729698	1.0436351129452315	3.1714681586182545	0.18196291481695764	8791.727272727272	5926.484848484848	2.114337660125897	0.9688301778197804	3.1714681586182545	0.18196291481695764	0.18536769761448016	0.1839648841583769	0.001402813456103269	0.2624284653669831	0.16342535224214566	0.09900311312483745	0.19164307310124873	0.11339262706775279	0.07825044603349594	0.5167634824858253	0.34217698373681404	0.17458649874901122	0.4968087354607052	0.33041951998482855	0.16638921547587665	0.0	0.0	0.0	0.2592373939130742	0.16949066113117503	0.08974673278189918	0.051911761843118104	0.014231975148142154	0.03767978669497595	0.6213328584046998	0.5373583938339882	0.08397446457071156	0.06062988829965513	0.046442336113981825	0.014187552185673302						
BD_immune05	TN	pre	a3	CLDN4	1359	340	560	True		1.571051286500027	0.0	2.116893668119461	0.0	12580.55588235294	4950.9875	2.116893668119461	0.0	2.1926088618390724	1.4977500222113551	0.25368164644661334	0.21868605311184294	0.0349955933347704	0.174666852531255	0.10545949474196825	0.06920735778928674	0.15783758517300872	0.10083191084471031	0.05700567432829841	0.6178617123643234	0.4450558296134833	0.17280588275084013	0.5746079152186045	0.4146566940253451	0.15995122119325944	0.0016791558683271473	0.0	0.0016791558683271473	0.2039025613587569	0.14908959340926534	0.05481296794949156	0.055009346672807005	0.050362879212972625	0.00464646745983438	1.1266506238057419	1.0132115149601293	0.11343910884561259	0.20185350257726095	0.2379623896328296	-0.03610888705556864	-0.012278477921259672	0.03306500894692672	0.1180535476381587	0.01998209378712088	0.019653706720271866	-0.06449551636001262
BD_immune05	TN	pre	a3	TACSTD2	1359	340	341	True		2.5046493630001754	1.4319231401594403	2.9481161678427488	0.3592467877253871	10889.841176470589	8049.214076246334	1.1533861873248	0.45537294426324126	2.9481161678427488	0.3592467877253871	0.2466094923524098	0.23513700957822942	0.011472482774180393	0.15119524155744044	0.13085146870255943	0.02034377285488101	0.14985270951925275	0.12574741541427503	0.02410529410497772	0.6113630148550059	0.4564684420668935	0.15489457278811236	0.5726628326024337	0.42630593497767244	0.14635689762476123	0.0016791558683271473	0.0009439066301130302	0.000735249238214117	0.22091150382657904	0.1628356203775583	0.05807588344902073	0.046366554270499065	0.057903397390983324	-0.01153684312048426	1.0264615378858275	1.0879510512964239	-0.061489513410596386	0.17919102380567692	0.25252795508394865	-0.07333693127827173	-0.010235948885883075	0.0037470700739994866	0.12975209418530048	0.007103926407320698	-0.10455612347096474	-0.08637217842205298
BD_immune05	TN	pre	epi	CLDN4	1474	369	575	True		1.5972642823700713	0.0	2.147754353282403	0.0	13896.861788617885	5149.252173913043	2.147754353282403	0.0	2.2044106286512672	1.4968105661997178	0.2595429352220997	0.21947566444847766	0.040067270773622043	0.18275972353428152	0.10722520953727842	0.0755345139970031	0.1643715800531472	0.1034508847558778	0.0609206952972694	0.6251487382807297	0.44354710423119664	0.18160163404953306	0.5816176961986596	0.41337748563083365	0.1682402105678259	0.0029068570972855573	0.0	0.0029068570972855573	0.20883550929304237	0.15196811374286737	0.056867395550175004	0.057115270491518204	0.05107897585950597	0.006036294632012232	1.1481563960016785	1.0137212108880476	0.13443518511363095	0.20547317049291577	0.23606604082065083	-0.030592870327735056						
BD_immune05	TN	pre	epi	TACSTD2	1474	369	369	True		2.500496583068644	1.4737210442684523	2.936789169166343	0.41912325263007405	11507.978319783198	9192.821138211382	1.1978507629612827	0.46724128092592704	2.936789169166343	0.41912325263007405	0.24953667035288693	0.2395127475153726	0.010023922837514326	0.15464891425819283	0.13593055940986357	0.01871835484832926	0.1520653949863508	0.13245130777325095	0.019614087213099846	0.6207829318332629	0.4565389828328013	0.16424394900046163	0.5817637356539014	0.4268181401833619	0.1549455954705395	0.003008288204807648	0.0008722822787765401	0.0021360059260311075	0.2261207409594316	0.16605531916875152	0.060065421790680085	0.048287284700447484	0.061611932178912254	-0.01332464747846477	1.0387856110157978	1.0950960383763633	-0.05631042736056546	0.1808846898395579	0.25399701069106195	-0.07311232085150404						
BD_immune06	MPR	post	a3	CLDN4	1	0	0	False	n_cells<20																																														
BD_immune06	MPR	post	a3	TACSTD2	1	0	0	False	n_cells<20																																														
BD_immune06	MPR	post	epi	CLDN4	43	11	11	True		2.0520789508348436	1.1506769091150693	2.463971587401649	0.53185762519845	17008.636363636364	12348.636363636364	2.463971587401649	0.53185762519845	2.3849978702332733	1.2185627935361008	0.3116512550814679	0.20072218607345838	0.11092906900800953	0.2681098396618858	0.14733110543686925	0.12077873422501653	0.25114631503805823	0.13740162797413735	0.11374468706392088	0.4252007254253247	0.3257780955372121	0.09942262988811262	0.4060243752150299	0.31042169574437767	0.09560267947065221	0.0	0.14164951073150453	-0.14164951073150453	0.2775946113934109	0.1419759910832777	0.13561862031013322	0.060869470050755374	0.056264370182834526	0.004605099867920848	0.7580946862790892	0.6994533169805698	0.058641369298519375	0.14833246426190236	0.09021720713258247	0.05811525712931989						
BD_immune06	MPR	post	epi	TACSTD2	43	11	11	True		2.291621436007414	1.38757988779358	2.7137148326960023	0.7683754193955714	14992.363636363636	11009.818181818182	2.122266300555351	1.1534930823859342	2.7137148326960023	0.7683754193955714	0.3641412387856804	0.17380997480973998	0.1903312639759404	0.2984553400058502	0.2171257525040308	0.08132958750181943	0.28489810690951783	0.213899286313414	0.07099882059610382	0.5056146255894038	0.29566648876370716	0.20994813682569669	0.48866311957111147	0.2787435640583134	0.20991955551279806	0.0	0.0	0.0	0.3324530837499981	0.12457438548332228	0.20787869826667582	0.06231671370235174	0.03586842145589972	0.026448292246452024	0.7653180336748577	0.6100424249184211	0.15527560875643664	0.1820919822973063	0.053285261438517924	0.1288067208587884						
BD_immune07	NMPR	post	a3	CLDN4	3209	803	803	True		2.318747633432014	1.191336008393012	2.795580526137417	0.6466353452354915	12938.166874221668	12966.064757160648	2.795580526137417	0.6466353452354915	2.9102443761333534	1.7858006990473716	0.24233339148401747	0.31436462553836686	-0.07203123405434939	0.1526292198343294	0.16011707002667358	-0.0074878501923441865	0.10888362922877404	0.12090873782569092	-0.012025108596916884	0.681216477690097	0.6753007056694657	0.005915772020631316	0.6347079120692348	0.6338652645916691	0.0008426474775656834	0.0	0.0007642997510226522	-0.0007642997510226522	0.26569634683226684	0.28004468937317634	-0.014348342540909498	0.0770229809554082	0.12577236374773426	-0.04874938279232606	0.8347552820337635	0.8971344764178106	-0.062379194384047154	0.42427683407233957	0.724343080499385	-0.30006624642704544	-0.07537701660954696	-0.008463411617517826	0.0021696152248638764	-0.01253141528778471	-0.07176900959572334	-0.3158998583707468
BD_immune07	NMPR	post	a3	TACSTD2	3209	803	803	True		2.7906937421827123	1.8396550736730564	3.2229214639693167	1.3501576333240048	13106.763387297633	13057.707347447073	2.4384051302562244	1.190786829865587	3.2229214639693167	1.3501576333240048	0.2447987181121104	0.3094651097205234	-0.06466639160841298	0.15475910001421395	0.1651111055824425	-0.010352005568228545	0.11058489224591904	0.1210935226162015	-0.010508630370282462	0.6858198642588518	0.6707737159469057	0.015046148311946062	0.6379816095779521	0.6296829080138859	0.008298701564066202	0.0007575377949781354	0.0013732899102479	-0.0006157521152697647	0.27114712282324516	0.27101697876031566	0.00013014406292949365	0.07709933608089593	0.12889257412693605	-0.05179323804604012	0.831836143846422	0.8990571371553882	-0.06722099330896614	0.43182397673728257	0.7645207527020496	-0.332696775964767	-0.06771613655412871	-0.011241248511120003	0.011631454569818789	-0.01097013862611861	-0.07577998989962309	-0.347129416819659
BD_immune07	NMPR	post	epi	CLDN4	5295	1324	1324	True		2.258207103974035	1.1844150337722386	2.744115385543413	0.6533564965771564	13459.695619335347	13116.938066465256	2.744115385543413	0.6533564965771564	2.8398659836110047	1.7858727744764762	0.24294579715858333	0.3079839482080284	-0.06503815104944505	0.15901988120336827	0.16299430745641005	-0.003974426253041785	0.11810066738989053	0.12524473900371527	-0.007144071613824743	0.6780505816731361	0.6573842501920548	0.020666331481081324	0.630873155438366	0.6162567041872316	0.014616451251134421	0.0007542849045271206	0.0004635443354012007	0.00029074056912591984	0.26268605056703587	0.27169528771645346	-0.009009237149417593	0.07531852220205511	0.1237422531685404	-0.04842373096648529	0.8433566838164358	0.8922187415859263	-0.048862057769490486	0.44401112950439303	0.7032549944832331	-0.2592438649788401						
BD_immune07	NMPR	post	epi	TACSTD2	5295	1324	1324	True		2.7465362139304847	1.7858467147387116	3.18288063868631	1.2768745846380458	13845.24244712991	12764.51586102719	2.3661543411881367	1.2201313314279905	3.18288063868631	1.2768745846380458	0.24689523522959525	0.29816126916213204	-0.051266033932536786	0.15797050089108933	0.17105632952868183	-0.0130858286375925	0.11601097924912629	0.1356064925898104	-0.0195955133406841	0.689835428264971	0.6300049629249225	0.059830465340048544	0.6414648498518937	0.5910542988863454	0.05041055096554825	0.0010994309408641388	0.0012178292399283213	-0.00011839829906418252	0.26793915660919226	0.256569425480913	0.01136973112827927	0.08047849954324796	0.11972403458517038	-0.03924553504192242	0.8477285702193472	0.8689296882970322	-0.02120111807768499	0.45433828309282864	0.6991306793590424	-0.24479239626621374						
BD_immune08	TN	pre	a3	CLDN4	17	0	0	False	n_cells<20																																														
BD_immune08	TN	pre	a3	TACSTD2	17	0	0	False	n_cells<20																																														
BD_immune08	TN	pre	epi	CLDN4	182	46	46	True		2.2595962717811617	0.8725226809598718	2.726302823683247	0.10711503671144636	8957.652173913044	5099.413043478261	2.726302823683247	0.10711503671144636	1.7399841973629717	1.3797120492839752	0.22710747294425726	0.13251100301220556	0.0945964699320517	0.22522302212361558	0.197787861577405	0.02743516054621059	0.18772850062688157	0.1745147668409389	0.013213733785942677	0.8726417490954015	0.7495044344783046	0.12313731461709687	0.8010186185901177	0.692402182566138	0.10861643602397975	0.0	0.0	0.0	0.25388285564554425	0.20345559481698244	0.050427260828561804	0.03441352755409354	0.021219896565974873	0.013193630988118668	0.6789876826223299	0.5563076043366785	0.12268007828565142	0.09475536843431924	0.09282858273346646	0.001926785700852779						
BD_immune08	TN	pre	epi	TACSTD2	182	46	46	True		2.2535010892010865	1.2160881580446534	2.589432762277156	0.30953153784784343	6112.195652173913	8300.891304347826	1.5962673407004515	1.2946883081134906	2.589432762277156	0.30953153784784343	0.1639629157621946	0.19203967154805685	-0.028076755785862245	0.10203059651294705	0.24898604587491788	-0.14695544936197083	0.08820766707890934	0.2111483509906356	-0.12294068391172627	0.759032041905362	0.8152992655348698	-0.05626722362950776	0.6912456714511755	0.7445621204700221	-0.05331644901884658	0.0	0.0	0.0	0.1463273494146146	0.24851127240967347	-0.10218392299505888	0.01558916330533303	0.030670835604862567	-0.015081672299529537	0.648002473007728	0.6990930638252427	-0.05109059081751477	0.1235788913637335	0.07868009756282318	0.04489879380091032						
BD_immune09	NMPR	post	a3	CLDN4	164	41	41	True		2.7900036363148373	0.6316851072179253	3.8002891160978365	0.08374064628651648	17159.80487804878	10110.219512195123	3.8002891160978365	0.08374064628651648	2.723450167859046	0.9560987158987698	0.16617000194919263	0.22257933319374185	-0.05640933124454922	0.16523881663301096	0.14943607368304615	0.01580274294996481	0.0885078864011213	0.08080888667744018	0.007698999723681113	0.602203870068115	0.5336286670671185	0.06857520300099651	0.5858663154080594	0.5283710907686782	0.05749522463938128	0.006971001745929276	0.0	0.006971001745929276	0.37924221310708867	0.31928847964351253	0.05995373346357613	0.07160370411449363	0.055107612218142185	0.016496091896351442	0.770059925246088	0.8378130825079153	-0.06775315726182729	0.14210347964497635	0.2224229196309911	-0.08031943998601473	-0.08911574517633024	-0.011532300646691779	0.014446955975548181	-0.013103763743563574	-0.1501072891498206	-0.10049213002774571
BD_immune09	NMPR	post	a3	TACSTD2	164	41	41	True		2.606434156104816	1.0394698319881384	3.2671641753528173	0.21912848386893613	17903.219512195123	12355.829268292682	3.3676944837166416	1.0272249530889968	3.2671641753528173	0.21912848386893613	0.16873570187181114	0.22966990538655369	-0.060934203514742546	0.1793079591002562	0.13390833136576719	0.04539962773448902	0.10996515486843238	0.06546957770818157	0.04449557716025081	0.6894866495406282	0.4695864963694087	0.21990015317121953	0.6800842326330931	0.4555657884190349	0.22451844421405825	0.006971001745929276	0.0	0.006971001745929276	0.4787595403656833	0.26649267902146545	0.21226686134421785	0.07488669822857047	0.0750007158955997	-0.00011401766702923144	0.8399807562514143	0.9129876290678237	-0.07300687281640938	0.0945872806417117	0.3371940567627147	-0.242606776121003	-0.10032731234638693	0.012476044318500693	0.15470560355207996	0.01943977229661128	-0.17219797603445192	-0.2669036915791896
BD_immune09	NMPR	post	epi	CLDN4	278	70	70	True		2.5275192720403163	0.8195013727127695	3.496175676214062	0.2362853863530734	20164.514285714286	18158.685714285715	3.496175676214062	0.2362853863530734	2.700410852913718	1.0969786824844665	0.170832561597191	0.24008017345638258	-0.06924761185919157	0.19525266746156608	0.18525826809733204	0.009994399364234047	0.12042055575760953	0.10539427229994512	0.015026283457664408	0.6952304237551091	0.6032876150734984	0.09194280868161075	0.6748241082253703	0.5931076444455166	0.08171646377985375	0.0040830153083300045	0.0	0.0040830153083300045	0.4344729224809885	0.34199038821828137	0.09248253426270714	0.0666401466808896	0.09177297189994853	-0.02513282521905892	0.8034260843505006	0.935841906873618	-0.13241582252311745	0.10480452153357761	0.2935485709862258	-0.18874404945264817						
BD_immune09	NMPR	post	epi	TACSTD2	278	70	70	True		2.5339913056939958	1.1858369699423212	3.124184024438962	0.4680809166440491	21790.27142857143	21361.35714285714	3.04559626838132	1.01211926198759	3.124184024438962	0.4680809166440491	0.1864103283189441	0.2554221964869263	-0.06901186816798222	0.20262607336509517	0.17460306786974786	0.02802300549534731	0.12292896703918006	0.09229336640908016	0.030635600630099902	0.7111676392111909	0.5151284891404422	0.19603915007074868	0.6983446412953552	0.5006742078346785	0.1976704334606767	0.0040830153083300045	0.0	0.0040830153083300045	0.4591998258418242	0.26375959762738344	0.1954402282144408	0.0725316801810202	0.11368607131194865	-0.04115439113092845	0.8837757428837917	1.0031454160218598	-0.11936967313806812	0.10262228270403972	0.44137716360421236	-0.33875488090017264						
BD_immune10	NMPR	post	a3	CLDN4	189	48	82	True		1.8989071433548304	0.0	2.4670207631032284	0.0	11565.541666666666	2327.2195121951218	2.4670207631032284	0.0	2.3184566932676067	0.9760896850420367	0.16232848712441375	0.12647117620839277	0.035857310916020985	0.17783485592116374	0.11967739298555662	0.05815746293560713	0.13438080951886658	0.08184704429369183	0.05253376522517475	0.24715836169673375	0.19209070216802987	0.05506765952870388	0.23507424366033494	0.18486243289790566	0.05021181076242928	0.0	0.0	0.0	0.07704344690774688	0.04261082719530498	0.0344326197124419	0.05735889642408263	0.08088939104381888	-0.023530494619736254	0.8833986549745144	0.818244949636884	0.06515370533763043	0.16794659092446906	0.20703366236963042	-0.03908707144516135	-0.011299807817405787	0.009280206483981854	0.01739930305085052	0.008069576747681759	-0.09326349758153751	-0.08689413672055546
