ModelID,TACSTD2,CLDN4,TACSTD2_column,CLDN4_column
ACH-001113,3.0669502439246266,6.348905161168407,TACSTD2 (4070),CLDN4 (1364)
ACH-001289,0.0976107966264223,0.6229303509201767,TACSTD2 (4070),CLDN4 (1364)
ACH-001339,0.2016338611696504,0.6870606883398922,TACSTD2 (4070),CLDN4 (1364)
ACH-001538,10.13069925421454,7.697106574476975,TACSTD2 (4070),CLDN4 (1364)
ACH-000242,8.26636491235763,8.59823864235151,TACSTD2 (4070),CLDN4 (1364)
ACH-000708,6.955940451289479,9.245885414685716,TACSTD2 (4070),CLDN4 (1364)
ACH-000327,0.3561438102252753,3.0143552929770703,TACSTD2 (4070),CLDN4 (1364)
ACH-000233,0.6870606883398922,0.8875252707415875,TACSTD2 (4070),CLDN4 (1364)
ACH-000461,7.132885253625162,8.37295209791183,TACSTD2 (4070),CLDN4 (1364)
ACH-000705,0.5945485495503542,8.272349849323032,TACSTD2 (4070),CLDN4 (1364)
ACH-001794,0.0565835283663675,1.3391373849195856,TACSTD2 (4070),CLDN4 (1364)
ACH-002023,8.673627087181249,7.73978060977326,TACSTD2 (4070),CLDN4 (1364)
ACH-000528,7.385517320201883,8.60336671069227,TACSTD2 (4070),CLDN4 (1364)
ACH-001655,0.0,0.2630344058337938,TACSTD2 (4070),CLDN4 (1364)
ACH-000167,1.0840642647884746,1.4436066514756147,TACSTD2 (4070),CLDN4 (1364)
ACH-000792,3.2387868595871163,1.298658315564515,TACSTD2 (4070),CLDN4 (1364)
ACH-001098,8.353587949195417,7.213833283099293,TACSTD2 (4070),CLDN4 (1364)
ACH-000570,0.2986583155645151,2.27500704749987,TACSTD2 (4070),CLDN4 (1364)
ACH-000351,1.2141248053528475,3.4168397419128294,TACSTD2 (4070),CLDN4 (1364)
ACH-000769,5.211401637418471,2.541019153133559,TACSTD2 (4070),CLDN4 (1364)
ACH-000154,0.6690267655096305,3.349082146391089,TACSTD2 (4070),CLDN4 (1364)
ACH-000828,7.042644337408494,9.31539867176002,TACSTD2 (4070),CLDN4 (1364)
ACH-000421,7.620586410451877,8.464341532761104,TACSTD2 (4070),CLDN4 (1364)
ACH-000765,1.15704371014558,1.7570232465074596,TACSTD2 (4070),CLDN4 (1364)
ACH-001375,7.902616297257664,8.692092375427572,TACSTD2 (4070),CLDN4 (1364)
ACH-000008,0.3673710656485294,3.032100843167024,TACSTD2 (4070),CLDN4 (1364)
ACH-001814,0.0426443374084937,0.4646682670034443,TACSTD2 (4070),CLDN4 (1364)
ACH-000800,0.3895668117627256,0.7048719644563528,TACSTD2 (4070),CLDN4 (1364)
ACH-000606,9.308794067216477,5.639810977716776,TACSTD2 (4070),CLDN4 (1364)
ACH-000317,0.8875252707415875,2.3015876466031866,TACSTD2 (4070),CLDN4 (1364)
ACH-000123,0.3561438102252753,0.8953026213333066,TACSTD2 (4070),CLDN4 (1364)
ACH-000723,6.517433184071687,1.8639384504239715,TACSTD2 (4070),CLDN4 (1364)
ACH-002066,0.01435529297707,5.762083003567673,TACSTD2 (4070),CLDN4 (1364)
ACH-001536,0.0,0.1243281350022017,TACSTD2 (4070),CLDN4 (1364)
ACH-000313,0.1505596765753814,3.833902076669163,TACSTD2 (4070),CLDN4 (1364)
ACH-002019,7.283366212949919,6.11603199344711,TACSTD2 (4070),CLDN4 (1364)
ACH-000728,0.411426245726465,0.5558161550616396,TACSTD2 (4070),CLDN4 (1364)
ACH-000700,0.2016338611696504,3.817623257511431,TACSTD2 (4070),CLDN4 (1364)
ACH-000823,5.271649772457207,5.965553434987078,TACSTD2 (4070),CLDN4 (1364)
ACH-000678,9.18633712799479,6.658497136656478,TACSTD2 (4070),CLDN4 (1364)
ACH-000006,0.2265085298086797,0.5360529002402097,TACSTD2 (4070),CLDN4 (1364)
ACH-002029,7.966707314150316,4.797531839571962,TACSTD2 (4070),CLDN4 (1364)
ACH-001377,1.0,6.43195718768673,TACSTD2 (4070),CLDN4 (1364)
ACH-000754,0.2265085298086797,0.2265085298086797,TACSTD2 (4070),CLDN4 (1364)
ACH-000465,0.7048719644563528,0.8237493603082727,TACSTD2 (4070),CLDN4 (1364)
ACH-000138,9.144377833154268,9.123241982411466,TACSTD2 (4070),CLDN4 (1364)
ACH-001864,9.862621861288234,8.54457811733884,TACSTD2 (4070),CLDN4 (1364)
ACH-000383,8.444476580890763,9.617908195943246,TACSTD2 (4070),CLDN4 (1364)
ACH-001547,0.01435529297707,0.7907720378619999,TACSTD2 (4070),CLDN4 (1364)
ACH-000917,2.341985747228616,7.878112237463021,TACSTD2 (4070),CLDN4 (1364)
ACH-002471,0.070389327891398,0.6229303509201767,TACSTD2 (4070),CLDN4 (1364)
ACH-000984,0.3219280948873623,1.7398481026993275,TACSTD2 (4070),CLDN4 (1364)
ACH-001409,10.179411523174034,9.092175718081384,TACSTD2 (4070),CLDN4 (1364)
ACH-001707,1.9523335663696857,0.01435529297707,TACSTD2 (4070),CLDN4 (1364)
ACH-000117,7.146899560343589,9.050284014301706,TACSTD2 (4070),CLDN4 (1364)
ACH-000999,7.133193598664106,8.940019888871158,TACSTD2 (4070),CLDN4 (1364)
ACH-000633,0.1505596765753814,0.5849625007211562,TACSTD2 (4070),CLDN4 (1364)
ACH-000520,1.4698859762744636,1.6276068381296498,TACSTD2 (4070),CLDN4 (1364)
ACH-000176,0.4005379295837288,7.581200581924957,TACSTD2 (4070),CLDN4 (1364)
ACH-000017,7.287527702764649,9.090668213433077,TACSTD2 (4070),CLDN4 (1364)
ACH-000020,0.4541758931858021,0.7136958148433591,TACSTD2 (4070),CLDN4 (1364)
ACH-001385,0.0426443374084937,0.3785116232537298,TACSTD2 (4070),CLDN4 (1364)
ACH-000587,5.311430455749743,7.449231200669493,TACSTD2 (4070),CLDN4 (1364)
ACH-000785,8.773699687906285,7.607552249761261,TACSTD2 (4070),CLDN4 (1364)
ACH-000554,6.418189947945766,8.256491773433957,TACSTD2 (4070),CLDN4 (1364)
ACH-001398,0.0,5.539158811108031,TACSTD2 (4070),CLDN4 (1364)
ACH-001991,0.01435529297707,0.2868811477881615,TACSTD2 (4070),CLDN4 (1364)
