ModelID,TACSTD2,CLDN1,CLDN3,CLDN4,CLDN5,CLDN7,CLDN18,EPCAM,KRT8,KRT18,KRT19
ACH-001113,3.0669502439246266,3.761285273361619,0.5360529002402097,6.349082146391089,0.0285691521967709,0.1110313123887439,0.2016338611696504,6.139346700289664,7.429699644781841,6.4121040446775694,8.013238915113666
ACH-001289,0.0976107966264223,0.903038270112912,0.0,0.6229303509201767,0.0840642647884745,0.0426443374084937,0.0565835283663675,4.216454865144756,0.6040713236688608,0.137503523749935,0.4436066514756145
ACH-001339,0.2016338611696504,5.682292371430833,0.0285691521967709,0.6870606883398922,0.0976107966264223,0.2868811477881615,0.3895668117627256,0.4956951626240687,4.676380255466924,6.903761365128077,0.5849625007211562
ACH-001979,0.0,0.01435529297707,0.0,0.2630344058337938,0.0,0.0,0.0565835283663675,0.0,2.2570106182060234,2.7092906357233577,0.0
ACH-002438,0.0565835283663675,1.992768430768924,0.0565835283663675,1.0,0.0976107966264223,2.090853430451113,0.0285691521967709,0.8639384504239714,4.2935176304174245,4.508428652531857,5.674969030624974
ACH-001538,10.130827934145133,7.512700963425246,2.38404980679516,7.697176093573043,0.0285691521967709,9.011450911735754,0.070389327891398,8.479173962258928,9.643423316328194,10.071194178702168,11.375582512490508
ACH-000242,8.266552317942395,7.719867928344366,0.6135316529179271,8.598424760527719,0.1243281350022017,0.4646682670034443,0.1243281350022017,7.3474884972117955,10.4316020678938,9.678424082592938,10.970753016410766
ACH-000708,6.956405199635573,4.053980168187652,8.799184467069487,9.246313069955152,0.0,8.101135276246243,0.0,9.722824604382616,11.374496145691516,10.668087205046016,9.361132303672685
ACH-000327,0.3561438102252753,1.839959587489532,0.632268215499513,3.016139702655253,0.0426443374084937,8.007307646846437,0.0426443374084937,8.571449285453562,9.051372101721023,9.166840952368991,4.43229133824778
ACH-000233,0.6870606883398922,0.2509615735332187,0.2387868595871165,0.8875252707415875,0.070389327891398,0.4750848829487829,0.1110313123887439,0.6959938131099002,3.799087306074004,5.249824548616183,2.0
ACH-000461,7.133501877815012,1.4489009511451276,5.604071323668861,8.37347421446529,0.0426443374084937,7.760354030276473,0.0565835283663675,8.77162151792327,11.387801941656267,10.830039776080827,10.374496145691516
ACH-000705,0.5945485495503542,1.15704371014558,4.521050736900963,8.272769732436512,0.137503523749935,0.1634987322828795,0.01435529297707,8.256444596473443,9.027850719838872,8.724411530694226,7.930619079024282
ACH-001794,0.0565835283663675,3.586164245930909,0.137503523749935,1.3391373849195856,0.0426443374084937,0.070389327891398,0.0285691521967709,0.0565835283663675,5.159871336778389,7.271089466265599,0.3334237337251918
ACH-002023,8.674192268145683,3.7059779016825214,2.533563348214512,7.740387932468353,0.0,7.49553528064453,0.0840642647884745,9.120082322320958,10.773716169351212,10.698183744200724,10.76810159906568
ACH-000528,7.385689870739212,6.550746785383243,6.354381632113322,8.603477988254005,0.4114262457264649,7.47856740557945,0.01435529297707,9.444580108984274,11.672867276433792,11.178104593168186,10.287827790536342
ACH-002501,0.0426443374084937,0.1763227726404628,0.0285691521967709,0.01435529297707,0.3561438102252753,0.0285691521967709,0.0565835283663675,0.0426443374084937,0.3448284969974411,0.8237493603082727,0.3673710656485294
ACH-001655,0.0,4.80683958179819,0.0,0.2630344058337938,0.0285691521967709,0.7990873060740036,0.01435529297707,0.2868811477881615,5.683977106975602,6.559950612713083,0.070389327891398
ACH-000167,1.0840642647884746,0.2265085298086797,0.6229303509201767,1.4436066514756145,0.0976107966264223,0.9927684307689242,0.01435529297707,1.769771739249448,3.5459683691052923,2.845991770664573,2.2203299548795554
ACH-000792,3.2387868595871163,5.788946666577145,0.1763227726404628,1.298658315564515,0.0426443374084937,3.614709844115208,0.2868811477881615,2.0806576633452254,5.5505928897043,6.418527302101609,2.15704371014558
ACH-001098,8.35363205414768,5.22650852980868,1.3334237337251915,7.213833283099293,0.01435529297707,5.811984719351674,0.0,7.640967910449898,11.583599938336706,10.823844874561734,10.317186468292052
ACH-000570,0.2986583155645151,0.632268215499513,0.2630344058337938,2.27500704749987,0.1505596765753814,2.693765712217783,0.2986583155645151,1.0426443374084935,5.3377110921282895,5.73226919950145,2.2957230245399685
ACH-000351,1.2141248053528475,4.507160349117523,3.3909427728025427,3.418189947945766,0.137503523749935,4.55028504908841,0.1243281350022017,3.29130885982897,12.574806368281992,11.831386423574354,11.05954726217999
ACH-002075,0.2265085298086797,0.01435529297707,2.3045110418099526,5.617944917420585,1.480265122054463,5.438625538088378,0.9560566524124028,7.958088658480079,8.1287161325336,8.346159110158654,6.420381341196637
ACH-002040,0.0,0.0,0.0,2.353323291162897,0.0,0.0,0.01435529297707,0.5849625007211562,5.114367024952,6.261906859828068,0.0285691521967709
