artifact	source_url	sha256	bytes
expression_zscores.tsv	https://media.githubusercontent.com/media/cBioPortal/datahub/master/public/luad_oncosg_2020/data_mrna_seq_v2_rsem_zscores_ref_all_samples.txt	44093dbc6633e5280d0fcd18fb07f5c6ee5c2cff175cd76b48b3665c3d4ff54f	23493696
clinical_sample.tsv	https://media.githubusercontent.com/media/cBioPortal/datahub/master/public/luad_oncosg_2020/data_clinical_sample.txt	55739b69bf4f2e8e624aab51a0b5903ea797751905219b7bf6581afb4c96f368	50145
