n_high	n_low	median_high	median_low	delta_median	U	p	cliffs_delta	cut	predictor	target	q1_threshold	q3_threshold	q_bh
31	31	0.13528787490349	-0.19086032351957263	0.32614819842306264	725.0	0.0005921779535429808	0.5088449531737773	CRISPR_RNA_lung_CLDN4_Q4_vs_Q1	CLDN4_RNA_Q4_vs_Q1	sig_IFNG	2.372892951894086	7.921188076826669	0.0007660496831065105
31	31	0.4099767526470522	-0.28414864275962903	0.6941253954066813	720.0	0.0007660496831065104	0.4984391259105099	CRISPR_RNA_lung_CLDN4_Q4_vs_Q1	CLDN4_RNA_Q4_vs_Q1	sig_MHC1	2.372892951894086	7.921188076826669	0.0007660496831065105
31	31	3.71699089440494	0.6690267655096305	3.0479641288953094	747.5	0.00017540543103634928	0.5556711758584807	CRISPR_RNA_lung_CLDN4_Q4_vs_Q1	CLDN4_RNA_Q4_vs_Q1	CD274	2.372892951894086	7.921188076826669	0.0005262162931090478
