gene,n_cohorts,n_up,frac_up,mean_baseline,mean_icb,mean_delta,paired_t_p,wilcoxon_p,cohens_dz
Actb,65,41,0.6307692307692307,11.636666244220084,11.833235941706059,0.19656969748597528,0.0006361853481609892,0.0023437665401362584,0.44559863884333833
Cd274,65,52,0.8,3.0853914823885233,3.674137044394152,0.5887455620056286,8.193856811373437e-08,2.9493188267364314e-07,0.750891045255971
Cd8a,65,54,0.8307692307692308,1.5352033552698472,2.1300126701983557,0.5948093149285087,2.518551848896391e-07,1.2229593159701229e-07,0.7153998296767337
Epcam,65,43,0.6615384615384615,2.8574428768481566,2.9708126761597904,0.11336979931163396,0.10769547493978261,0.01727735450033454,0.20236322408835825
Ifng,63,48,0.7619047619047619,1.0399607432587503,1.5784164664449574,0.5384557231862069,1.9494014033902197e-07,6.546478425170234e-07,0.7377495254200338
Krt8,65,31,0.47692307692307695,4.383971196853781,4.305961077849807,-0.07801011900397269,0.425799794142393,0.5066441674171223,-0.09941562818496033
Pdcd1,64,49,0.765625,1.3227635595408787,1.754086815510853,0.43132325596997445,3.286913219493229e-06,6.773301719360516e-06,0.6381069461045765
