dataset	tissue	assay	n_libraries	n_patients_GEO	n_patients_paper_exosome	n_R_libraries	n_NR_libraries	CLDN4_nonzero_FPKM	CLDN4_vs_CD8A_rho	CLDN4_vs_CD8A_p	CLDN4_vs_TNK_rho	CLDN4_vs_TNK_p	CLDN4_vs_IFN_rho	CLDN4_vs_IFN_p	CLDN4_vs_CD274_rho	CLDN4_vs_CD274_p	CLDN4_vs_response_delta	CLDN4_vs_response_p	epithelial_residual	verdict	note
GSE260770	plasma exosome (not tumor)	RNA-seq FPKM + counts	50	0	10	26	24	7	-0.10150097777716195	0.4830648341876081	0.15542960562054733	0.2811132633227686	0.1828297876293794	0.20378325174494044	0.04540170471428852	0.7542198527155705	0.17948717948717952	0.0740632897607388	computed	FLOOR / NOT_TUMOR / PATIENT_ID_ABSENT	CLDN4-only. No dual-high. GEO has no patient ID; 50 libraries (26 R / 24 NR). CLDN4 FPKM>0 in 7/50 (median 0). Paper exosome n=10.
