n_cells,pct_Tacstd2_pos,pct_Tacstd2_high_among_all,high_cutoff_lognorm,pct_Epcam_pos,pct_Ptprc_pos
16017,54.6918898670163,13.672972466754075,1.4058580158615923,73.11606418180683,0.6742835737029407
