contrast,n_KL_epi_cells,n_K_epi_cells,n_mice_per_genotype,KL_n,KL_mean_lognorm,KL_median_lognorm,KL_pct_pos,KL_n_pos,K_n,K_mean_lognorm,K_median_lognorm,K_pct_pos,K_n_pos,U,p,log2fc_mean,note
epithelial Tacstd2: KL vs K,170,28,1,170,0.613888115834634,0.6071460565279321,64.70588235294117,110,28,0.2201446424453155,0.0,17.857142857142858,5,3506.0,3.152468316664203e-05,1.4795198033870034,n=1 mouse/genotype; genotype confounded with sample; p-value is NOT a biological-replicate test
