theme	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
skin_barrier	prerank	GO_Biological_Process_2021 :: epidermal cell differentiation (GO:0009913)	0.7367642883734657	2.893638312528661	0.0	0.0	0.0	30/50	11.28%	IVL;EPHA2;KRT16;SPRR3;SPRR1A;CSTA;OVOL1;SPRR1B;SPRR2A;TGM1;ANXA1;SPRR2F;EVPL;S100A7;SPRR2B;HDAC1;SPRR2G;JAG1;KRT10;TGM3;ST14;CDSN;SCEL;SPINK5;ADAM9;WNT5A;DSP;BCR;FLG;EREG
skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of water loss via skin (GO:0033561)	0.8415742490171301	2.5432320073428754	0.0	0.0	0.0	14/18	10.68%	SFN;CLDN1;KRT16;TMEM79;TP63;ABCA12;LSR;MET;ALOXE3;CLDN4;ALOX12;ALOX12B;FLG2;FLG
skin_barrier	prerank	GO_Biological_Process_2021 :: establishment of skin barrier (GO:0061436)	0.8415742490171301	2.5432320073428754	0.0	0.0	0.0	14/18	10.68%	SFN;CLDN1;KRT16;TMEM79;TP63;ABCA12;LSR;MET;ALOXE3;CLDN4;ALOX12;ALOX12B;FLG2;FLG
skin_barrier	prerank	GO_Biological_Process_2021 :: positive regulation of epidermis development (GO:0045684)	0.857708850788443	2.0709766698791636	0.0	0.01127747433853491	0.3	4/8	2.57%	SFN;TMEM79;SULT2B1;KRT10
skin_barrier	prerank	GO_Biological_Process_2021 :: skin morphogenesis (GO:0043589)	0.8164406138467235	1.8644420888604964	0.004329004329004329	0.07460192529513306	0.987	4/7	6.63%	ITGB4;ABCA12;ITGA6;CDSN
skin_barrier	prerank	GO_Biological_Process_2021 :: epidermal growth factor receptor signaling pathway (GO:0007173)	0.4462109740472301	1.7017545642122776	0.0	0.16719875327139896	1.0	20/45	15.93%	TGFA;FAM83A;BCAR1;FAM83B;TGFB1;HBEGF;EGFR;EPGN;ADAM17;PIK3CA;AKT1;RPS6KA5;AAMP;EREG;GRB7;SRC;PTK2B;AREG;NCK2;SHC1
skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of epidermal cell differentiation (GO:0045604)	0.5223684729612621	1.6739202637718855	0.015730337078651686	0.18477221766106686	1.0	8/22	12.88%	SFN;SERPINB13;SULT2B1;ABCA12;MAFF;IL20;AQP3;ZFP36L1
skin_barrier	prerank	GO_Biological_Process_2021 :: positive regulation of epidermal cell differentiation (GO:0045606)	0.5446653801810959	1.5685910482988237	0.02832244008714597	0.2653797642770473	1.0	6/16	11.32%	SFN;SULT2B1;PRKCH;TRIM16;ZBED2;IL20
skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of epidermis development (GO:0045682)	0.6339816010196218	1.498546262504342	0.06373626373626373	0.31834153931211856	1.0	3/8	5.92%	TMEM79;KRT10;MAFF
skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of epidermal growth factor-activated receptor activity (GO:0007176)	0.41966626573243726	1.430489690128952	0.06993006993006994	0.37364456994740247	1.0	11/27	16.08%	TGFA;HBEGF;CBLC;EPGN;ADAM17;APP;EREG;AREG;NCK2;SHC1;GPRC5A
skin_barrier	prerank	GO_Biological_Process_2021 :: positive regulation of epidermal growth factor-activated receptor activity (GO:0045741)	0.5402730447257762	1.4233751497997122	0.08941176470588236	0.3777616450632883	1.0	6/11	14.65%	TGFA;HBEGF;EPGN;ADAM17;EREG;AREG
skin_barrier	prerank	GO_Biological_Process_2021 :: negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	0.35242959843758415	1.350616787247531	0.07913669064748201	0.4504627804728228	1.0	20/44	20.96%	TGFA;RAB7A;RNF126;HBEGF;EGFR;CDC42;CBLC;EPGN;EREG;PTPN3;PTPN2;AREG;HGS;GPRC5A;DAB2IP;EPS15L1;STAM;EPN1;VPS25;MVP
skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	0.3096448163310225	1.2684170479785142	0.08495145631067962	0.5253022871773605	1.0	27/63	21.33%	PTK6;TGFA;RHBDF2;RNF126;HBEGF;EGFR;CDC42;CBLC;EPGN;BCAR3;HAP1;AKT1;RHBDF1;AFAP1L2;EREG;PTPN3;PTPN2;AREG;HGS;DAB2IP;EPS15L1;STAM;SHKBP1;EPN1;PLAUR;MVP;IFI6
skin_barrier	prerank	GO_Biological_Process_2021 :: positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	0.34485020197940847	1.2258830726512753	0.1662971175166297	0.558074662189319	1.0	10/32	11.28%	PTK6;TGFA;HBEGF;EPGN;ADAM17;BCAR3;HAP1;AKT1;AFAP1L2;EREG
skin_barrier	prerank	GO_Biological_Process_2021 :: cellular response to epidermal growth factor stimulus (GO:0071364)	-0.35936606907018975	-1.1316132310475755	0.2658450704225352	0.6761858596193829	1.0	5/24	7.33%	VIL1;STAT5B;TDGF1;MED1;PTPN11
skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of wound healing, spreading of epidermal cells (GO:1903689)	-0.45245926469244757	-1.0480380095336792	0.4043321299638989	0.747976662536619	1.0	2/8	1.20%	CLASP2;FERMT2
skin_barrier	prerank	GO_Biological_Process_2021 :: wound healing, spreading of epidermal cells (GO:0035313)	0.4291814886696168	0.9580363956790188	0.5198135198135199	0.7996306351426782	1.0	2/7	7.10%	WNT7A;ADAM17
skin_barrier	prerank	GO_Biological_Process_2021 :: negative regulation of epidermal cell differentiation (GO:0045605)	0.37296253347602115	0.8224947260113568	0.6903225806451613	0.921030102744775	1.0	2/6	22.14%	GRHL2;HOXA7
skin_barrier	prerank	GO_Biological_Process_2021 :: negative regulation of epidermal growth factor-activated receptor activity (GO:0007175)	-0.20350122275925164	-0.5398534192017418	0.9768683274021353	0.9949384396975925	1.0	1/13	2.55%	ZFYVE28
tight_junction	prerank	GO_Cellular_Component_2021 :: cell-cell junction (GO:0005911)	0.38625648252299	1.976702245584878	0.0	0.03222298919592102	0.703	84/255	14.18%	PERP;GJB3;EPHA2;CLDN1;S100A11;ANXA2;GJB2;GJB6;TRIM29;ANXA1;PDLIM1;FAT2;JUP;RAP2B;PKP3;DSG3;DSC3;COL17A1;SH3BP1;DSC2;CTNND1;F11R;FSCN1;JAG1;STEAP1;TRPV4;NDRG1;BAIAP2L1;AHNAK;DLG1;AMTN;BAIAP2;PDLIM5;RAB10;CDH1;CLDN4;POF1B;DSC1;CNN2;CCDC85C;PKP1;TMOD3;TNKS1BP1;ZYX;PDLIM4;IGSF11;PAK2;CXADR;CDSN;SHROOM2;CDC42EP1;ADAM17;PDLIM7;PTPRK;DSG1;GRHL2;PAK1;MICALL2;PXN;ACTN1;DSG2;PTPRU;CNKSR1;MYO1E;ACTB;TIAM1;PARD3;PLEKHG5;CDC42EP4;MPP4;BAIAP2L2;AQP3;TJP2;CASK;PKN2;DSG4;LIN7B;TWF1;ACTG1;PAK4;GJA1;VCL;PKP2;PDZD11
tight_junction	prerank	MSigDB_Hallmark_2020 :: Apical Junction	0.37758608980216307	1.8268791979787198	0.0	0.08319955201099605	0.999	56/194	13.29%	MPZL2;ITGB4;CDH3;JUP;LAMC2;DSC3;COL17A1;LDLRAP1;KRT31;ARPC2;CTNND1;ITGA2;FSCN1;LAMB3;LIMA1;CLDN8;DLG1;ACTN4;MYL12B;BAIAP2;CDH1;CLDN4;PARD6G;DSC1;CNN2;CALB2;CAP1;ZYX;EGFR;ADAM15;GNAI1;LAYN;HRAS;LAMA3;CDSN;SHROOM2;MAPK13;ADAM9;BMP1;STX4;CX3CL1;MAPK11;IRS1;RRAS;ACTN1;ACTB;PPP2R2C;VASP;DMP1;GRB7;ITGA3;TGFBI;SRC;ACTG1;IKBKG;CLDN7
tight_junction	prerank	GO_Biological_Process_2021 :: apical junction assembly (GO:0043297)	0.45591349921191593	1.8136389270709934	0.0	0.08972949782301476	1.0	19/56	13.83%	CLDN1;RHOC;CLDN16;F11R;CLDN8;DLG1;CLDN17;MARVELD3;CLDN4;PARD6G;POF1B;PAK2;GRHL2;MICALL2;PRKCI;PARD3;PKN2;CLDN7;VCL
tight_junction	prerank	GO_Biological_Process_2021 :: tight junction assembly (GO:0120192)	0.4580165659108075	1.7820649558077244	0.0022935779816513763	0.10758155724046585	1.0	18/52	13.29%	CLDN1;CLDN16;F11R;LSR;CLDN8;DLG1;CLDN17;MARVELD3;CLDN4;PARD6G;POF1B;PAK2;GRHL2;MICALL2;PRKCI;PARD3;ACTG1;CLDN7
tight_junction	prerank	GO_Biological_Process_2021 :: bicellular tight junction assembly (GO:0070830)	0.44851462595737346	1.7262404724589184	0.004640371229698376	0.15207555824572716	1.0	15/49	10.67%	CLDN1;CLDN16;F11R;CLDN8;DLG1;CLDN17;MARVELD3;CLDN4;PARD6G;POF1B;PAK2;GRHL2;MICALL2;PRKCI;PARD3
tight_junction	prerank	KEGG_2021_Human :: Tight junction	0.35335949237741243	1.6731640841170343	0.0	0.18519016482928988	1.0	49/163	15.75%	CLDN1;MAP3K5;SLC9A3R1;CLDN16;TUBA4A;RAC1;ARPC2;F11R;ARPC1A;CLDN8;DLG1;ACTN4;CLDN17;MYL12B;MARVELD3;CLDN4;PARD6G;TUBA1C;TUBAL3;EZR;CDC42;ARPC5L;MAPK10;MICALL2;ACTN1;ACTR3;JUN;ARPC3;ACTB;PPP2R2C;PRKCI;TIAM1;PARD3;NEDD4;STK11;MPP4;WHAMM;VASP;TJP2;RAP1A;SRC;MYL12A;ACTG1;CLDN7;ARPC5;MYL6;RAP2C;CLDN20;CD1A
tight_junction	prerank	GO_Cellular_Component_2021 :: tight junction (GO:0070160)	0.3851383680785217	1.6328627378929224	0.004662004662004662	0.21874140681665313	1.0	23/77	13.45%	EPHA2;CLDN1;RAP2B;CLDN16;SH3BP1;F11R;LSR;CLDN8;DLG1;CLDN17;MARVELD3;CLDN4;POF1B;CXADR;SHROOM2;MICALL2;ANK3;ACTB;PARD3;EPPK1;TJP2;CLDN7;GJA1
tight_junction	prerank	GO_Biological_Process_2021 :: cell-cell junction organization (GO:0045216)	0.373524696404042	1.5924547087670355	0.00234192037470726	0.24785275360097767	1.0	18/77	8.50%	CLDN1;CDH3;JUP;SMAD3;PKP3;CTNND1;FSCN1;TRPV4;MARVELD3;CDH1;TGFB1;F2RL1;PKP1;CXADR;CSK;DSG1;DSP;DSG2
tight_junction	prerank	GO_Biological_Process_2021 :: cell junction organization (GO:0034330)	0.37046510455899745	1.5588991664643765	0.0	0.274571512905046	1.0	23/71	14.22%	CLDN1;WNT7B;SMAD3;SH3BP1;CAPZA1;AGRN;MARVELD3;TGFB1;CDC42;CXADR;APP;GRHL2;FBLIM1;ACTB;PRKCI;PSEN1;VASP;TJP2;DVL1;ACTG1;PPFIBP1;SNCA;PPFIA3
tight_junction	prerank	GO_Cellular_Component_2021 :: apical junction complex (GO:0043296)	0.3517602232249875	1.5184522113692753	0.014457831325301205	0.30467377503340876	1.0	25/87	13.29%	CLDN1;JUP;RAP2B;CLDN16;SH3BP1;F11R;CLDN8;DLG1;CLDN17;MARVELD3;CDH1;CLDN4;POF1B;CCDC85C;CXADR;SHROOM2;MICALL2;ANK3;ACTB;PARD3;EPPK1;TJP2;PKN2;ACTG1;CLDN7
tight_junction	prerank	GO_Biological_Process_2021 :: protein localization to cell junction (GO:1902414)	-0.4902900223193001	-1.4937605187677878	0.051756007393715345	0.4118771042980238	1.0	7/21	7.23%	KIF3A;CGNL1;JAM3;FERMT2;BSN;DLG4;NPHS1
tight_junction	prerank	GO_Biological_Process_2021 :: negative regulation of cell junction assembly (GO:1901889)	-0.4710008666746346	-1.4697695347519357	0.05197132616487455	0.43796673668875835	1.0	8/24	8.48%	CLASP2;ACE;DLC1;ACVRL1;ROCK2;SLIT1;ROCK1;ARHGAP6
tight_junction	prerank	GO_Cellular_Component_2021 :: bicellular tight junction (GO:0005923)	0.350529797929552	1.4459368610894863	0.031630170316301706	0.3608140264267562	1.0	18/71	11.63%	CLDN1;RAP2B;CLDN16;SH3BP1;F11R;CLDN8;DLG1;CLDN17;MARVELD3;CLDN4;POF1B;CXADR;SHROOM2;MICALL2;ANK3;PARD3;EPPK1;TJP2
tight_junction	prerank	GO_Biological_Process_2021 :: protein localization to cell-cell junction (GO:0150105)	0.4983024378989921	1.4196264971411465	0.08744394618834081	0.3800413932488783	1.0	7/15	12.92%	F11R;LSR;PAK2;DSP;ACTB;TJP2;ACTG1
tight_junction	prerank	GO_Biological_Process_2021 :: regulation of bicellular tight junction assembly (GO:2000810)	0.451393972266808	1.3736236777701594	0.11380145278450363	0.427246943027485	1.0	4/19	3.34%	EPHA2;F11R;PRKCH;SNAI2
tight_junction	prerank	GO_Biological_Process_2021 :: cell-cell junction assembly (GO:0007043)	0.310852800202801	1.2846854035075943	0.06697459584295612	0.51017317770227	1.0	18/65	14.01%	GJB2;GJB6;RHOC;JUP;CD9;PKP3;CTNND1;FSCN1;TRPV4;PKP1;PAK2;DSG1;ACTB;PKN2;ACTG1;GJA1;VCL;PKP2
tight_junction	prerank	GO_Biological_Process_2021 :: positive regulation of cell junction assembly (GO:1901890)	0.31887031714081615	1.260700769250138	0.12077294685990338	0.5340454618839899	1.0	10/56	6.36%	EPHA2;IL1RAP;CLSTN1;RAC1;WNT7A;SRPX2;S100A10;EPHB3;ACE2;DLG5
tight_junction	prerank	GO_Biological_Process_2021 :: cell junction maintenance (GO:0034331)	0.36559104077997656	1.0420106414853771	0.3907563025210084	0.7132115341540531	1.0	3/14	11.04%	CLDN1;F2RL1;CHCHD10
tight_junction	prerank	GO_Biological_Process_2021 :: positive regulation of bicellular tight junction assembly (GO:1903348)	0.50554345381233	1.0400781725747386	0.42045454545454547	0.7138672614333874	1.0	1/5	0.10%	EPHA2
tight_junction	prerank	GO_Biological_Process_2021 :: regulation of cell junction assembly (GO:1901888)	-0.30349251793530585	-0.9664334421920459	0.5248344370860927	0.8133087427781239	1.0	8/27	11.87%	RAPGEF2;ROCK2;ROCK1;SETD5;RAPGEF1;MEF2C;CHRNB2;CLDN3
tight_junction	prerank	GO_Biological_Process_2021 :: cell junction disassembly (GO:0150146)	0.433116599084146	0.9598815383270571	0.5103926096997691	0.7994422704450997	1.0	2/6	7.56%	DKK1;CX3CL1
tight_junction	prerank	GO_Biological_Process_2021 :: cell junction assembly (GO:0034329)	-0.22086848501854972	-0.9355672656600632	0.586490939044481	0.8395150993857287	1.0	24/99	17.41%	CTNND2;DCHS1;FERMT2;CDH2;TLN1;FARP1;GJC1;PLXND1;SPOCK2;DSCAM;CDH5;ACHE;KIRREL3;PCDHB2;NRXN1;FN1;NLGN3;CDH7;GJA4;CDH11;SHANK2;OBSL1;PCDHB16;GPM6A
tight_junction	prerank	GO_Biological_Process_2021 :: cell-cell junction maintenance (GO:0045217)	-0.36721139565002536	-0.9200213167630876	0.5543278084714549	0.8523528911272923	1.0	6/10	34.28%	FERMT2;PARD6A;F2R;CSF1R;MYADM;PRTN3
emt	prerank	MSigDB_Hallmark_2020 :: Epithelial Mesenchymal Transition	0.26904838147596133	1.3033607826530844	0.034229828850855744	0.5024642974002924	1.0	33/194	10.09%	SDC1;GPC1;LAMC2;GADD45A;CXCL1;CXCL6;ITGA2;DST;COL7A1;CD44;TNFRSF12A;MMP3;SNAI2;SLC6A8;TPM4;TGFB1;PTHLH;PDLIM4;IGFBP3;DKK1;SAT1;LAMA3;ITGB5;BMP1;WNT5A;MMP14;JUN;SDC4;TNC;MMP1;ECM1;CD59;SERPINE1
