cohort	theme	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of water loss via skin (GO:0033561)	0.8269242082988967	2.5047060989924783	0.0	0.0	0.0	9/18	3.33%	CLDN4;KRT16;SFN;MET;CLDN1;TP63;LSR;ABCA12;TMEM79
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: establishment of skin barrier (GO:0061436)	0.8269242082988967	2.5047060989924783	0.0	0.0	0.0	9/18	3.33%	CLDN4;KRT16;SFN;MET;CLDN1;TP63;LSR;ABCA12;TMEM79
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: epidermis development (GO:0008544)	0.607975787868165	2.5006789232372006	0.0	0.0	0.0	38/80	15.67%	TGM5;GRHL1;KRT32;LAMC2;WNT10A;GRHL3;NTF4;EMP1;EVPL;GJB5;KRT15;CDSN;OVOL1;KRT14;COL17A1;CRABP2;POU2F3;SPRR3;KLK5;SCEL;SPRR1B;SPRR1A;LAMB3;KRT9;KLK7;STS;CALML5;KRT5;ZNF750;CASP14;HLA-DRB1;KRT85;GRHL2;SPRR2A;KRT83;HDAC1;S100A7;KRT34
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: epidermal cell differentiation (GO:0009913)	0.5816689171827106	2.197633983472932	0.0	0.0008001826665934916	0.012	24/50	17.82%	KRT16;ANXA1;EPHA2;IVL;EVPL;CSTA;CDSN;OVOL1;ST14;WNT5A;EREG;SPRR3;SCEL;SPRR1B;SPRR1A;TXNIP;KRT10;ADAM9;SPRR2A;HDAC1;OPN3;S100A7;OVOL2;BCR
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: positive regulation of epidermis development (GO:0045684)	0.805782727487089	1.9394447864753426	0.002061855670103093	0.025629380115303305	0.75	5/8	7.32%	SFN;SULT2B1;TMEM79;KRT10;BMP4
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	0.5171372354282366	1.9123422923270441	0.0	0.03092542703798826	0.86	23/44	20.28%	TGFA;MVP;GPRC5A;EREG;AREG;CDC42;SPRY2;CHMP6;EGFR;ERRFI1;RAB7A;PTPRJ;HGS;SH3KBP1;STAM2;DUSP3;RNF126;EPN1;CBLB;PTPN3;GRB2;EPS15;BTC
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: positive regulation of epidermal cell differentiation (GO:0045606)	0.6361400796939632	1.8261269475418627	0.003861003861003861	0.05647251893893508	0.997	7/16	10.90%	SFN;SULT2B1;BMP4;VDR;ZBED2;PRKCH;FOXC1
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: skin morphogenesis (GO:0043589)	0.8267534829573967	1.82346866366942	0.00196078431372549	0.057036728614844906	0.998	4/7	9.93%	ITGB4;CDSN;ABCA12;ERRFI1
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	0.4378989007713664	1.728527968346676	0.0018050541516245488	0.10316331857743852	1.0	29/63	20.28%	BCAR3;TGFA;MVP;RHBDF1;EREG;AREG;PTK6;IFI6;CDC42;SPRY2;EGFR;RHBDF2;ERRFI1;PLAUR;PTPRJ;HGS;SH3KBP1;AFAP1L2;STAM2;DUSP3;RNF126;PTPN12;EPN1;PTPN3;CEACAM1;GRB2;AGR2;EPS15;BTC
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of epidermal cell differentiation (GO:0045604)	0.4617804610871592	1.4391181646684004	0.0658682634730539	0.279135167344993	1.0	9/22	16.55%	SFN;SULT2B1;ABCA12;RUNX1;ZFP36L1;BMP4;ERRFI1;SFRP4;SERPINB13
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of wound healing, spreading of epidermal cells (GO:1903689)	-0.5979132785849824	-1.3890061791646562	0.10707070707070707	0.37702060920551067	1.0	4/8	19.11%	CLASP2;FERMT2;CLASP1;RREB1
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: epidermal growth factor receptor signaling pathway (GO:0007173)	0.36029017930398055	1.3194207246924745	0.11007462686567164	0.38246118621808595	1.0	26/45	26.69%	TGFA;BCAR1;EREG;AREG;TGFB1;EGFR;SHC3;GAB1;REPS2;FAM83A;EFEMP1;SOX9;GRB7;AAMP;ADAM17;GRB2;FAM83B;IQGAP1;BTC;PTK2B;NCK2;HBEGF;PIGR;SRC;EGF;KIF16B
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of epidermal growth factor-activated receptor activity (GO:0007176)	0.39221809303859617	1.2996112648961367	0.11731843575418995	0.40109292696873394	1.0	11/27	21.88%	TGFA;GPRC5A;EREG;AREG;APP;CHMP6;ERRFI1;ADAM17;CBLB;BTC;NCK2
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: positive regulation of epidermal growth factor-activated receptor activity (GO:0045741)	0.4585808228156663	1.1967966643364825	0.24308300395256918	0.4834831871718078	1.0	3/11	4.03%	TGFA;EREG;AREG
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: cellular response to epidermal growth factor stimulus (GO:0071364)	-0.3669778441647415	-1.1744915459926895	0.2411504424778761	0.5569920655483628	1.0	6/24	6.47%	VIL1;PTPN11;STAT5B;TDGF1;PDE8A;PLCG1
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: wound healing, spreading of epidermal cells (GO:0035313)	0.46276949313722326	1.0241005093552107	0.433264887063655	0.6662645956265715	1.0	3/7	18.44%	WNT7A;ADAM17;ARHGAP24
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	0.2905123647776271	0.9738281645597829	0.4939516129032258	0.7145185219899882	1.0	5/32	4.19%	BCAR3;TGFA;EREG;AREG;PTK6
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: negative regulation of epidermal growth factor-activated receptor activity (GO:0007175)	0.34553970802261547	0.9310060720993695	0.557504873294347	0.764887701463426	1.0	4/13	17.03%	GPRC5A;CHMP6;ERRFI1;CBLB
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of epidermis development (GO:0045682)	0.39356897608965086	0.9270441982439139	0.53125	0.7688220381664274	1.0	2/8	7.13%	TMEM79;KRT10
LUAD	skin_barrier	prerank	GO_Biological_Process_2021 :: negative regulation of epidermal cell differentiation (GO:0045605)	-0.3723977595250675	-0.7941017096551415	0.7140077821011673	0.9013987995491402	1.0	1/6	3.55%	DLL1
LUAD	tight_junction	prerank	MSigDB_Hallmark_2020 :: Apical Junction	0.4467077617519154	2.0968998327977157	0.0	0.004380723538769899	0.111	72/194	18.89%	CLDN4;ITGB4;MPZL2;CDH3;LAMC2;LDLRAP1;CLDN9;AMIGO2;CDH1;CAP1;ITGA3;ADAM15;CDSN;ACTB;CNN2;COL17A1;ITGA2;ACTN4;RHOF;STX4;ZYX;RRAS;SKAP2;ICAM4;CX3CL1;ICAM1;CLDN8;CRAT;EXOC4;BAIAP2;LAMB3;IRS1;WASL;DSC1;TGFBI;VASP;DSC3;EGFR;SDC3;PCDH1;YWHAH;JUP;FSCN1;CLDN6;GNAI2;CALB2;MPP5;ADAM9;LAYN;MYL12B;ACTG2;GRB7;ICAM5;PIK3R3;ARPC2;VCL;RAC2;MAPK13;ACTA1;CTNND1;IKBKG;MYH9;MYL9;CD276;MDK;PDZD3;DMP1;KRT31;LIMA1;MMP2;ACTN1;MVD
LUAD	tight_junction	prerank	KEGG_2021_Human :: Tight junction	0.45895090942694505	2.090375156202518	0.0	0.004822529463844704	0.123	58/163	15.23%	CLDN4;CLDN1;RAC1;EZR;MAP3K5;CLDN9;ARPC1B;MICALL2;AMOT;RAP1A;ACTB;TUBA4A;ERBB2;CLDN16;ACTN4;ARPC1A;RUNX1;SLC9A3R1;TJP3;CD1A;CLDN8;MARVELD3;MYL12A;JUN;AMOTL2;CD1E;CD1C;CDC42;STK11;VASP;CCND1;F11R;PARD6B;CLDN6;CGN;SYNPO;TUBAL3;TIAM1;CLDN3;MYH14;MYL12B;ARPC4;ARHGEF18;ARPC5;EPB41L4B;CD1B;CLDN23;RAP2C;NEDD4;ARPC2;MYL6;LLGL2;RAB8A;RHOA;MAPK10;MYH11;CLDN17;MYH9
LUAD	tight_junction	prerank	GO_Cellular_Component_2021 :: apical junction complex (GO:0043296)	0.5018843367627893	2.078033522659664	0.0	0.005379187150528493	0.15	38/87	19.62%	CLDN4;CLDN1;CLDN9;RAP2B;MICALL2;AMOT;CDH1;ACTB;ANK3;CLDN16;CLDN12;CYTH3;TJP3;CLDN8;MARVELD3;AMOTL2;F11R;PLEKHA7;PARD6B;CYTH1;JUP;CLDN6;CGN;SH3BP1;CLDN3;SHROOM3;CLDN23;RAP2C;RHOA;CLDN17;FBF1;PDZD3;TJP2;EPCAM;CXADR;FRMD4B;UBN1;CLDN7
LUAD	tight_junction	prerank	GO_Cellular_Component_2021 :: tight junction (GO:0070160)	0.5017843480303023	2.0242587883837344	0.0	0.010025388910937303	0.336	24/77	9.43%	CLDN4;CLDN1;EPHA2;CLDN9;RAP2B;MICALL2;AMOT;ACTB;ANK3;CLDN16;LSR;CLDN12;CYTH3;TJP3;CLDN8;MARVELD3;AMOTL2;F11R;PARD6B;CYTH1;CLDN6;CGN;SH3BP1;CLDN3
LUAD	tight_junction	prerank	GO_Cellular_Component_2021 :: cell-cell junction (GO:0005911)	0.39917570684690484	1.9328467021208402	0.0	0.027140199619248472	0.783	91/255	19.10%	CLDN4;PERP;CLDN1;ANXA2;ANXA1;EPHA2;BAIAP2L1;GJB3;PTPRU;S100A11;RAP2B;TRIM29;GJB6;GJB2;MICALL2;CDH1;CDC42EP1;CDSN;ACTB;CNN2;COL17A1;FRMD5;STEAP1;FAT2;ZYX;PKP3;CYTH3;PDLIM5;DSC2;PDLIM4;CDC42EP4;PDLIM1;CNKSR1;BAIAP2;PDLIM7;DSC1;PXN;PAK1;DSC3;PCDH1;TRPV4;F11R;JUP;FSCN1;MAGI3;SH3BP1;TIAM1;CLDN3;PDZD11;GAB1;AHNAK;MYADM;ITGB3;MYO1E;DSG2;DSG3;CDH20;SNAP23;TNKS1BP1;IGSF21;TMOD3;GRHL2;PTPRJ;SHROOM3;RAP2C;VCL;PDLIM2;PKP2;FLNA;CTNND1;RHOA;PTPRK;KRT18;CDC42BPA;USP53;CNN3;FBF1;CRB1;CCDC85B;ADAM17;PKP4;PDZD3;TJP2;PAK4;PARK7;CXADR;COL13A1;CEACAM1;ACTN1;FRMD4B;CTNNB1
LUAD	tight_junction	prerank	GO_Cellular_Component_2021 :: bicellular tight junction (GO:0005923)	0.47598091354166294	1.8982230692117146	0.0	0.034956551349184246	0.912	30/71	19.62%	CLDN4;CLDN1;CLDN9;RAP2B;MICALL2;AMOT;ANK3;CLDN16;CLDN12;CYTH3;TJP3;CLDN8;MARVELD3;AMOTL2;F11R;PARD6B;CYTH1;CLDN6;CGN;SH3BP1;CLDN3;CLDN23;RAP2C;CLDN17;TJP2;EPCAM;CXADR;FRMD4B;UBN1;CLDN7
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: apical junction assembly (GO:0043297)	0.4843883270674815	1.858141109107845	0.0	0.046432850058964935	0.983	19/56	15.26%	RHOC;CLDN4;CLDN1;CLDN9;MICALL2;CLDN16;CLDN8;MARVELD3;F11R;PARD6B;CLDN6;CLDN3;GRHL2;CLDN23;VCL;RHOA;CLDN17;FBF1;PDCD6IP
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: tight junction assembly (GO:0120192)	0.4686407259567498	1.7672218772404236	0.0	0.08514952581823082	1.0	17/52	15.26%	CLDN4;CLDN1;CLDN9;MICALL2;CLDN16;LSR;CLDN12;CLDN8;MARVELD3;F11R;PARD6B;CLDN6;CLDN3;GRHL2;CLDN23;CLDN17;PDCD6IP
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: cell junction organization (GO:0034330)	0.4185038910208897	1.7146229512349764	0.0017825311942959	0.11005655240422127	1.0	25/71	17.86%	WNT7B;CLDN1;AGRN;ACTB;TGFB2;SMAD3;CAPZA1;TJP3;GRM5;MARVELD3;TGFB1;CDC42;VASP;APP;DVL1;PSEN1;SH3BP1;CLDN3;GRHL2;FLNA;SLC8A2;RHOA;TJP2;FBLIM1;CXADR
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: cell junction disassembly (GO:0150146)	0.7802561774321424	1.660689391735929	0.010416666666666666	0.1362497367825713	1.0	3/6	7.75%	DKK1;CX3CL1;CX3CR1
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: bicellular tight junction assembly (GO:0070830)	0.44208086516613293	1.6530367451022485	0.00749063670411985	0.13812026974535238	1.0	15/49	15.26%	CLDN4;CLDN1;CLDN9;MICALL2;CLDN16;CLDN8;MARVELD3;F11R;PARD6B;CLDN6;CLDN3;GRHL2;CLDN23;CLDN17;PDCD6IP
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: cell junction maintenance (GO:0034331)	0.5544594169670749	1.5571015513374171	0.038910505836575876	0.19172841616476963	1.0	6/14	20.58%	CLDN1;F2RL1;CLDN3;MYADM;PRTN3;CSF1R
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: positive regulation of cell junction assembly (GO:1901890)	0.3854738116793892	1.4824836484967032	0.024029574861367836	0.25342127152051647	1.0	15/56	15.25%	EPHA2;RAC1;SRPX2;S100A10;CLSTN1;EPHB2;WNT7A;IL1RAP;ACE2;CLDN3;GHRL;PTPRJ;CAV1;EPHB3;DLG5
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: protein localization to cell-cell junction (GO:0150105)	0.5150539632534266	1.4556331481283038	0.06728971962616823	0.27011625895900937	1.0	6/15	11.70%	ACTB;LSR;TJP3;JAK1;F11R;ARHGEF18
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: positive regulation of bicellular tight junction assembly (GO:1903348)	0.6992543792047297	1.4387903044432087	0.07495069033530571	0.2786509278184204	1.0	2/5	9.43%	EPHA2;CLDN3
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: regulation of bicellular tight junction assembly (GO:2000810)	0.4892669333416267	1.4353061308719992	0.09580838323353294	0.27928948791081537	1.0	5/19	9.94%	EPHA2;RUNX1;F11R;CLDN3;PRKCH
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: cell-cell junction organization (GO:0045216)	0.33250726473956105	1.3790950840257719	0.0433996383363472	0.33037949894507623	1.0	23/77	17.86%	CLDN1;CDH3;CDH1;TGFB2;SMAD3;F2RL1;PKP3;TJP3;MARVELD3;TGFB1;TRPV4;PARD6B;JUP;FSCN1;MYADM;DSG2;CDH20;CSK;PKP2;CTNND1;PKP4;TJP2;CXADR
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: cell-cell junction assembly (GO:0007043)	0.3082074993595779	1.2085719951519724	0.14656771799628943	0.47911909554950655	1.0	19/65	16.21%	RHOC;GJB6;GJB2;ACTB;CD9;CLDN12;PKP3;TRPV4;PARD6B;JUP;FSCN1;PRKCA;CDH20;VCL;PKP2;CTNND1;RHOA;FBF1;PKP4
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: cell-cell junction maintenance (GO:0045217)	0.45801871828782914	1.1527558656577261	0.2909090909090909	0.5328792066374748	1.0	4/10	20.58%	F2RL1;MYADM;PRTN3;CSF1R
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: negative regulation of cell junction assembly (GO:1901889)	-0.33912985024688186	-1.0948215351698478	0.3273092369477912	0.6281920116613489	1.0	8/24	18.01%	CLASP2;SLIT1;ACE;ROCK2;ROCK1;ACVRL1;DUSP22;DLC1
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: regulation of cell junction assembly (GO:1901888)	0.32536232206895355	1.042351914346653	0.4107883817427386	0.6470569600125533	1.0	6/27	9.94%	RAP1A;PDLIM5;RUNX1;F11R;CLDN3;PRKCH
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: protein localization to cell junction (GO:1902414)	-0.3237920903716486	-1.0172177105432414	0.43548387096774194	0.6930127296520237	1.0	7/21	16.96%	KIF3A;BSN;JAM3;FERMT2;DLG4;CGNL1;HEG1
LUAD	tight_junction	prerank	GO_Biological_Process_2021 :: cell junction assembly (GO:0034329)	0.23031242035184576	0.9801237716974703	0.4865831842576029	0.7081321889218499	1.0	20/99	14.48%	CDH1;ACTB;DNM3;DBNL;CAPZA1;PKP3;CDK5;CDC42;VASP;TRPV4;PARD6B;FSCN1;SH3BP1;SLITRK6;CDH20;GRHL2;PKP2;FLNA;CTNND1;RHOA
LUAD	emt	prerank	MSigDB_Hallmark_2020 :: Epithelial Mesenchymal Transition	0.3891656465558364	1.8269261564783625	0.0	0.05627645477691828	0.997	71/194	21.90%	TNFRSF12A;SDC1;LAMC2;SDC4;FUCA1;GADD45A;GPC1;CAPG;ITGA2;DST;FAS;NT5E;WNT5A;LOXL1;DKK1;IGFBP3;AREG;PDLIM4;ITGB5;COL8A2;PMEPA1;CXCL6;NOTCH2;JUN;ANPEP;TPM4;CD59;TGFB1;TNC;TGFBI;COMP;IGFBP4;MMP3;ITGB3;PLAUR;CXCL1;SPP1;FSTL3;MMP14;PTX3;OXTR;EMP3;ELN;ITGAV;CD44;FLNA;VIM;MATN3;TGM2;LGALS1;MYL9;SFRP4;LRRC15;ECM1;NTM;CALU;GADD45B;MMP2;TAGLN;SGCD;TPM1;COL11A1;COL6A2;TIMP1;SAT1;BMP1;PLOD1;FSTL1;EFEMP2;MGP;COL7A1
