gene	TACSTD2	CLDN4	ELF3	GRHL1	KLF4	TFAP2A
TACSTD2	1.0	0.2513994044901831	0.27370419107660315	0.4446513811338928	0.32113212615013503	0.3015245941323672
CLDN4	0.2513994044901831	1.0	0.5572397782103702	0.021358173919652324	-0.21338168809173552	-0.32665065253306813
ELF3	0.27370419107660315	0.5572397782103702	1.0	0.03032743297100681	-0.08043889240408601	-0.21142332596648775
GRHL1	0.4446513811338928	0.021358173919652324	0.03032743297100681	1.0	0.3201079472077655	0.4459298365792889
KLF4	0.32113212615013503	-0.21338168809173552	-0.08043889240408601	0.3201079472077655	1.0	0.3515692147546879
TFAP2A	0.3015245941323672	-0.32665065253306813	-0.21142332596648775	0.4459298365792889	0.3515692147546879	1.0
