gene	class	TCGA_NSCLC_r	TCGA_NSCLC_padj	TCGA_NSCLC_pos_r10	TCGA_NSCLC_pos_r20	GSE207422_malig_r	GSE207422_malig_padj	GSE207422_malig_pos_r10	GSE207422_malig_pos_r20	GSE131907_malig_r	GSE131907_malig_padj	GSE131907_malig_pos_r10	GSE131907_malig_pos_r20	n_datasets_pos_r10	in_all_available_r10
CLDN1	TJ	0.4364464250627822	5.874781643425189e-46	True	True	0.3433150955985296	8.162586350068418e-277	True	True	0.0973118058156602	2.394825440432815e-29	False	False	2	False
CLDN4	TJ	0.2513994044901831	7.173441689943093e-15	True	True	0.4299655674792891	0.0	True	True	0.3204279883820882	0.0	True	True	3	True
CLDN7	TJ	0.1053819839237064	0.0019184288892975	True	False	0.2514287312999414	1.5053887535707352e-144	True	True	0.198902032513602	3.7161669953330095e-121	True	False	3	True
F11R	TJ	0.2960929158010199	1.8580938679767796e-20	True	True	0.0440151386615358	2.3936032630418505e-05	False	False	0.1973898320899616	2.7767008909600035e-119	True	False	2	False
PARD3	TJ	0.1641993826758987	7.155969526556495e-07	True	False	0.1615628603251252	4.357459725538323e-59	True	False	0.1123435936432743	8.857500372568897e-39	True	False	3	True
ELF3	TF	0.2737041910766031	1.5955816367574926e-17	True	True	0.244177527518453	3.99220630364907e-136	True	True	0.3174468281115666	0.0	True	True	3	True
GRHL1	TF	0.4446513811338928	7.159508856333234e-48	True	True	0.1470568523116906	5.097741099042648e-49	True	False	0.1661719924363139	3.1914962682258225e-84	True	False	3	True
KLF4	TF	0.3211321261501351	4.487478733405047e-24	True	True	0.4136452442727012	0.0	True	True	0.122649674542527	4.5847633646857325e-46	True	False	3	True
TFAP2A	TF	0.3015245941323672	3.2448998016895974e-21	True	True	0.1858796304809063	2.97968585694276e-78	True	False	0.1160165573600034	2.6888599944476164e-41	True	False	3	True
