cohort	theme	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: skin development (GO:0043588)	0.6741435291603582	2.987255163924343	0.0	0.0	0.0	38/77	8.97%	EPHA2;TMEM79;IVL;SFN;CSTA;TGM1;SPRR1A;SPRR3;SPRR2A;SPRR1B;EVPL;CLDN1;SCEL;KRT16;CLDN4;SPRR2F;ITGB4;LSR;ANXA1;ST14;DHCR24;SPRR2B;S100A7;ABCA12;TP63;KRT10;ADAM9;JAG1;SPRR2G;BCR;ITGA3;ITGA6;KRT9;MET;ALOXE3;TGM3;DSP;RYR1
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: epidermal cell differentiation (GO:0009913)	0.702683914714326	2.8437863499852787	0.0	0.0	0.0	24/50	5.62%	EPHA2;OVOL1;IVL;CSTA;TGM1;SPRR1A;SPRR3;SPRR2A;SPRR1B;EVPL;SCEL;KRT16;SPRR2F;ANXA1;ST14;HDAC1;SPRR2B;S100A7;KRT10;ADAM9;SPINK5;JAG1;SPRR2G;BCR
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: establishment of skin barrier (GO:0061436)	0.804267227905603	2.5279085554796117	0.0	7.071684646607141e-05	0.001	13/18	12.61%	TMEM79;SFN;CLDN1;KRT16;CLDN4;LSR;ABCA12;TP63;MET;ALOXE3;ALOX12;FLG;ALOX12B
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of water loss via skin (GO:0033561)	0.804267227905603	2.5279085554796117	0.0	7.071684646607141e-05	0.001	13/18	12.61%	TMEM79;SFN;CLDN1;KRT16;CLDN4;LSR;ABCA12;TP63;MET;ALOXE3;ALOX12;FLG;ALOX12B
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of epidermal cell differentiation (GO:0045604)	0.5778860442739631	1.9672391014501796	0.0029850746268656717	0.03970245808738009	0.863	7/22	4.32%	SERPINB13;SFN;AQP3;SULT2B1;ABCA12;MAFF;ZFP36
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: positive regulation of epidermis development (GO:0045684)	0.8024504576594449	1.9444368386263722	0.0	0.04504566247496329	0.918	4/8	3.85%	TMEM79;SFN;SULT2B1;KRT10
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of epidermis development (GO:0045682)	0.624279595533483	1.5190440698691479	0.06403940886699508	0.3365939003388966	1.0	3/8	3.85%	TMEM79;MAFF;KRT10
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: epidermal growth factor receptor signaling pathway (GO:0007173)	0.37180085322395184	1.451637739428279	0.042735042735042736	0.38236091498759306	1.0	18/45	17.44%	FAM83A;BCAR1;TGFA;GRB7;AKT1;HBEGF;TGFB1;FAM83B;SRC;RPS6KA5;PTK2B;AAMP;SHC1;EPGN;EREG;PIGR;EGFR;PLCE1
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: skin morphogenesis (GO:0043589)	0.6161890321675656	1.4376480868716126	0.10696517412935323	0.39698325284664543	1.0	3/7	5.96%	ITGB4;ABCA12;ITGA6
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: positive regulation of epidermal cell differentiation (GO:0045606)	0.47156306831851863	1.427079312941122	0.08222811671087533	0.404137919493498	1.0	3/16	2.97%	SFN;SULT2B1;PRKCH
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	0.29432112795963644	1.2591277714522227	0.10884353741496598	0.5336123836560648	1.0	23/63	16.71%	PTK6;RHBDF1;AGR2;TGFA;AKT1;MVP;CBLC;CDC42;RNF126;HBEGF;CEACAM1;RHBDF2;STAM;HIP1R;PTPN3;DAB2IP;PLAUR;EPGN;EREG;BCAR3;EGFR;PTPN2;HGS
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of epidermal growth factor-activated receptor activity (GO:0007176)	0.3463486512097559	1.2162440686439084	0.17313432835820897	0.5697393931472269	1.0	13/27	23.61%	GPRC5A;TGFA;CBLC;HBEGF;APP;SHC1;EPGN;EREG;ZGPAT;SNX6;AREG;VPS25;NCK2
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: positive regulation of epidermal growth factor-activated receptor activity (GO:0045741)	0.45424935836364466	1.2149810626202582	0.23138297872340424	0.5700781239878725	1.0	4/11	14.49%	TGFA;HBEGF;EPGN;EREG
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	0.3009154917401149	1.1698062401127265	0.21904761904761905	0.6087634167725805	1.0	16/44	16.71%	GPRC5A;TGFA;RAB7A;MVP;CBLC;CDC42;RNF126;HBEGF;STAM;PTPN3;DAB2IP;EPGN;EREG;EGFR;PTPN2;HGS
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	0.2785843286974122	1.0318936495042	0.42201834862385323	0.7193434813319869	1.0	10/32	15.60%	PTK6;AGR2;TGFA;AKT1;HBEGF;HIP1R;PLAUR;EPGN;EREG;BCAR3
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: negative regulation of epidermal cell differentiation (GO:0045605)	0.41449547634350115	0.9169097656235818	0.5197889182058048	0.8186854770932153	1.0	6/6	58.56%	GRHL2;HOXA7;DLL1;REG3G;REG3A;GDF3
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: cellular response to epidermal growth factor stimulus (GO:0071364)	-0.292880392146889	-0.897221360050167	0.616692426584235	0.8458700047549849	1.0	8/24	23.80%	MED1;STAT5B;VIL1;TDGF1;PTPN11;PLCG1;SOX9;INPP5K
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: regulation of wound healing, spreading of epidermal cells (GO:1903689)	-0.38292383247635886	-0.8671216453625534	0.6751188589540412	0.8688776198595226	1.0	3/8	12.50%	FERMT2;CLASP2;CLASP1
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: negative regulation of epidermal growth factor-activated receptor activity (GO:0007175)	0.2883303363089743	0.8381894470369674	0.6835106382978723	0.8831385985851444	1.0	2/13	4.20%	GPRC5A;CBLC
LUSC	skin_barrier	prerank	GO_Biological_Process_2021 :: wound healing, spreading of epidermal cells (GO:0035313)	-0.3429772491654256	-0.7585154310952136	0.7830508474576271	0.9373874240622441	1.0	2/7	19.13%	ACVRL1;COL5A1
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: tight junction assembly (GO:0120192)	0.536271544181488	2.180197912123811	0.0	0.004482535590510655	0.106	28/52	18.82%	CLDN1;CLDN7;CLDN4;LSR;POF1B;CLDN16;F11R;MPP7;PARD6G;MARVELD3;CRB3;CLDN17;CLDN8;DLG1;OCLN;MICALL2;PARD3;CLDN12;ACTG1;PARD6B;GRHL2;PRKCI;CLDN23;RAB13;FRMPD2;PDCD6IP;MARVELD2;CLDN22
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: apical junction assembly (GO:0043297)	0.518706400928101	2.1557171236729538	0.0	0.006107364012978894	0.15	27/56	18.82%	CLDN1;CLDN7;CLDN4;RHOC;POF1B;CLDN16;F11R;MPP7;PARD6G;MARVELD3;CRB3;CLDN17;CLDN8;PKN2;DLG1;OCLN;MICALL2;PARD3;PARD6B;GRHL2;PRKCI;CLDN23;RAB13;FRMPD2;PDCD6IP;MARVELD2;CLDN22
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: bicellular tight junction assembly (GO:0070830)	0.5141078701421484	2.0502584921719116	0.0	0.016910845880876883	0.497	25/49	18.82%	CLDN1;CLDN7;CLDN4;POF1B;CLDN16;F11R;MPP7;PARD6G;MARVELD3;CRB3;CLDN17;CLDN8;DLG1;OCLN;MICALL2;PARD3;PARD6B;GRHL2;PRKCI;CLDN23;RAB13;FRMPD2;PDCD6IP;MARVELD2;CLDN22
LUSC	tight_junction	prerank	GO_Cellular_Component_2021 :: tight junction (GO:0070160)	0.4200829135725256	1.8364462856164174	0.0	0.09554631700304758	1.0	26/77	11.15%	EPHA2;CLDN1;CLDN7;CLDN4;LSR;SH3BP1;RAP2B;POF1B;CLDN16;F11R;MPP7;MARVELD3;EPPK1;TJP2;CLDN17;CLDN8;VAPA;WNK4;DLG1;TJP1;CXADR;SHROOM2;OCLN;MICALL2;PARD3;TJP3
LUSC	tight_junction	prerank	GO_Cellular_Component_2021 :: cell-cell junction (GO:0005911)	0.34928906503956786	1.8345854486480848	0.0	0.09649930039782992	1.0	69/255	10.58%	EPHA2;PERP;GJB3;S100A11;AQP3;JUP;CLDN1;PDLIM1;CTNND1;PKP3;GJB2;ANXA2;TRIM29;CLDN4;DSG3;ANXA1;GJB6;FAT2;SH3BP1;RAP2B;POF1B;RAB10;DSC3;CNKSR1;BAIAP2;F11R;MPP7;PLEKHG5;CCDC85C;TNKS1BP1;COL17A1;AHNAK;TMOD3;TJP2;BAIAP2L2;PKP1;NDRG1;PCDH1;PDLIM5;AMTN;USP53;CEACAM1;JAG1;CDH1;PKN2;MYO1E;CNN2;TRPV4;BAIAP2L1;PRKCZ;DSC2;CDC42EP1;STEAP1;PRICKLE4;LIN7B;PXN;FSCN1;PTPRU;CDC42BPB;DLG1;ZYX;TJP1;MAGI3;CXADR;PDLIM7;PPP1CA;SHROOM2;OCLN;MICALL2
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: protein localization to cell-cell junction (GO:0150105)	0.6099976642732032	1.8014577502895635	0.008333333333333333	0.1168725247936829	1.0	11/15	20.13%	LSR;F11R;MPP7;TJP2;DSP;TJP1;TJP3;ACTG1;ACTB;ARHGEF18;SCRIB
LUSC	tight_junction	prerank	GO_Cellular_Component_2021 :: apical junction complex (GO:0043296)	0.39473695717363133	1.7917285869406705	0.0	0.12005939113195885	1.0	42/87	19.24%	JUP;CLDN1;CLDN7;CLDN4;SH3BP1;RAP2B;POF1B;CLDN16;F11R;MPP7;CCDC85C;MARVELD3;EPPK1;TJP2;PLEKHA7;CLDN17;CLDN8;CDH1;PKN2;VAPA;WNK4;DLG1;TJP1;CXADR;SHROOM2;OCLN;MICALL2;PARD3;TJP3;CLDN12;AMOTL2;ACTG1;PARD6B;KIFC3;ACTB;CLDN23;RAB13;FRMPD2;MARVELD2;UBN1;CLDN22;RAP2C
LUSC	tight_junction	prerank	GO_Cellular_Component_2021 :: bicellular tight junction (GO:0005923)	0.4015302590429353	1.7413269540564298	0.003278688524590164	0.14848620734928625	1.0	24/71	11.15%	CLDN1;CLDN7;CLDN4;SH3BP1;RAP2B;POF1B;CLDN16;F11R;MPP7;MARVELD3;EPPK1;TJP2;CLDN17;CLDN8;VAPA;WNK4;DLG1;TJP1;CXADR;SHROOM2;OCLN;MICALL2;PARD3;TJP3
LUSC	tight_junction	prerank	KEGG_2021_Human :: Tight junction	0.34267024327068146	1.7303003218247013	0.0	0.15597941669662954	1.0	70/163	20.54%	CLDN1;CLDN7;CLDN4;MAP3K5;TUBA4A;EZR;ARPC2;RAC1;CLDN16;F11R;ARPC3;SLC9A3R1;MYL12B;PARD6G;MARVELD3;ARPC5L;TUBAL3;CRB3;TJP2;CDC42;ARPC1A;ERBB2;VASP;CLDN17;CLDN8;PRKCZ;LLGL2;JUN;MYL12A;TUBA1C;ACTN4;DLG1;SRC;WHAMM;TJP1;MYL6;PPP2CB;OCLN;MICALL2;MAPK10;PARD3;TJP3;CFTR;MPP4;RAP1A;MYH14;PPP2R2A;AMOTL2;ACTG1;PARD6B;PRKCI;ACTN1;ACTB;CCND1;CLDN23;PRKCE;RAB13;MARVELD2;PRKAB1;CLDN22;CD1C;ARHGEF18;PPP2R2D;RAP2C;PPP2CA;CTTN;SCRIB;CLDN10;CD1A;PRKAA1
LUSC	tight_junction	prerank	MSigDB_Hallmark_2020 :: Apical Junction	0.321829128075909	1.6443014261321203	0.0	0.2219625018453816	1.0	49/194	10.34%	MPZL2;JUP;CTNND1;CLDN7;CLDN4;ADAM15;ITGB4;LDLRAP1;CDH3;DSC3;ARPC2;BAIAP2;LAMB3;MAPK13;MYL12B;GRB7;PARD6G;KRT31;LAMC2;COL17A1;CRB3;ITGA2;GNAI1;ADAM9;PCDH1;CAP1;LIMA1;STX4;VASP;CLDN8;ITGA3;CDH1;CNN2;RRAS;LAMA3;HRAS;ACTN4;FSCN1;BMP1;WNK4;DLG1;ZYX;SRC;TJP1;MPP5;WASL;IRS1;MAPK11;SHROOM2
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: cell junction assembly (GO:0034329)	-0.3466202471104329	-1.4384783685464881	0.020086083213773313	0.31343678001248754	1.0	32/99	19.58%	NRXN1;GJC1;KIRREL3;CTNND2;DCHS1;CDH2;NRCAM;TLN1;FERMT2;FN1;PLXND1;DNM3;FARP1;SPOCK2;NRXN2;DRD2;CDH11;NLGN3;CDH7;NLGN1;DSCAM;FLCN;SDK1;FLNC;GPM6A;LIMS1;SDK2;POU4F1;CDH22;OBSL1;ACHE;PCDHB2
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: protein localization to cell junction (GO:1902414)	-0.47495004239754324	-1.416728483129538	0.08150470219435736	0.3294563525833733	1.0	8/21	7.49%	JAM3;FERMT2;BSN;CGNL1;KIF3A;DLG4;NLGN1;NPHS1
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: negative regulation of cell junction assembly (GO:1901889)	-0.45295283455423324	-1.4076208673866488	0.0634441087613293	0.3379695855418866	1.0	9/24	16.95%	ROCK1;CLASP2;ROCK2;ACE;ROBO2;SLIT1;ACVRL1;DLC1;BCAS3
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: regulation of bicellular tight junction assembly (GO:2000810)	0.4103927139296426	1.299604914899737	0.1278409090909091	0.5100582658117556	1.0	6/19	10.45%	EPHA2;F11R;PRKCH;SNAI2;TJP1;OCLN
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: cell-cell junction organization (GO:0045216)	0.2938695987358108	1.2986525004440004	0.06269592476489028	0.5085807680080772	1.0	19/77	11.15%	JUP;CLDN1;CTNND1;PKP3;SMAD3;CDH3;MARVELD3;TJP2;PKP1;CDH1;TRPV4;TGFB1;FSCN1;F2RL1;DSP;TJP1;CXADR;OCLN;TJP3
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: positive regulation of cell junction assembly (GO:1901890)	-0.3289327760339098	-1.2319706278101386	0.14613180515759314	0.511278620007006	1.0	22/56	17.43%	NRXN1;PTPRJ;FERMT2;ROCK1;SLITRK2;CLSTN3;ABL1;CUX2;NLGN3;BHLHB9;NLGN1;LRRC4B;NPHP1;PTPRD;NPHP4;AGT;SFRP1;TBX5;CLSTN2;THY1;LIMS1;KDR
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: cell junction organization (GO:0034330)	0.2839429196508424	1.2223667617653837	0.10963455149501661	0.5652066332549639	1.0	20/71	11.16%	CLDN1;WNT7B;SMAD3;SH3BP1;AGRN;CAPZA1;MARVELD3;DVL1;TJP2;CDC42;VASP;TGFB1;PSEN1;TJP1;CXADR;FBLIM1;OCLN;PPFIA3;TJP3;APP
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: cell-cell junction maintenance (GO:0045217)	-0.4901306469647961	-1.210688678593006	0.24600638977635783	0.5271833487411561	1.0	7/10	26.59%	FERMT2;F2R;PARD6A;CSF1R;MYADM;PRTN3;NLGN2
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: positive regulation of bicellular tight junction assembly (GO:1903348)	0.5352251372838482	1.1313568071059448	0.30848329048843187	0.6461337869807687	1.0	1/5	0.09%	EPHA2
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: cell-cell junction assembly (GO:0007043)	-0.28421103978383355	-1.1044480668209666	0.30447330447330445	0.6469449632833679	1.0	19/65	17.63%	GJC1;JAM3;CTNND2;DCHS1;CDH2;TLN1;CTNNB1;CDH11;TBCD;CDH7;CNTNAP1;PRKCA;GJD3;FLCN;SMAD7;EPB41L3;CLDN11;CDH22;RAMP2
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: cell junction disassembly (GO:0150146)	-0.5271122453310604	-1.0989088627879482	0.38166666666666665	0.654508970649243	1.0	3/6	17.57%	C1QC;C1QA;C1QB
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: regulation of cell junction assembly (GO:1901888)	-0.2909972327658274	-0.9236052122889716	0.5721003134796239	0.82102691701609	1.0	7/27	13.45%	CHRNB2;ROCK1;ROCK2;RAPGEF1;RAPGEF2;SETD5;MEF2C
LUSC	tight_junction	prerank	GO_Biological_Process_2021 :: cell junction maintenance (GO:0034331)	0.30444863185785	0.8944612777527616	0.6077922077922078	0.8371446538398281	1.0	3/14	8.46%	CLDN1;CHCHD10;F2RL1
LUSC	emt	prerank	MSigDB_Hallmark_2020 :: Epithelial Mesenchymal Transition	-0.3330726836841912	-1.5152787475043539	0.0037974683544303796	0.23816197643125814	1.0	83/194	27.15%	SLIT2;CDH2;CADM1;SNTB1;VCAM1;FERMT2;ID2;WIPF1;FN1;SCG2;MAGEE1;COL4A2;FBN2;COL4A1;SGCG;FGF2;GEM;VCAN;VIM;FBN1;SGCD;PTX3;LAMC1;CDH11;CXCL12;MEST;APLP1;LAMA1;PRRX1;SGCB;COPA;FMOD;NID2;EDIL3;FBLN5;PMP22;COL6A2;SFRP1;PCOLCE2;MSX1;THBS2;ABI3BP;PDGFRB;TNFRSF11B;THY1;SPARC;PCOLCE;FBLN2;MCM7;COL6A3;SLIT3;LAMA2;GAS1;FSTL1;BGN;COL1A2;OXTR;TIMP3;POSTN;COL5A1;ANPEP;DPYSL3;ADAM12;COL5A2;LOXL2;COL8A2;TPM1;CALD1;ECM2;LRRC15;NTM;GPX7;COL11A1;ITGB3;CALU;MATN3;COL3A1;EFEMP2;GREM1;COL1A1;INHBA;MXRA5;IL15
