cohort	patient	pathway	family_tag	outdeg_high	outdeg_low	indeg_high	indeg_low	flowbet_high	flowbet_low	info_high	info_low	prob_to_tnk_high	prob_to_tnk_low	prob_out_high	prob_out_low	n_sig_edges	delta_outdeg	delta_tnk
GSE189357	TD1	PTN	other	0.00182395133399935	0	0.000941074987038201	0.000285025965995651	0	0	0	0	0.000597850380965497	0	0.00182395133399935	0	3	0.00182395133399935	0.000597850380965497
GSE189357	TD1	PARs	other	0	2.93771152761857e-06	0.000862043325858288	0	0	0	0.400407271359354	0.200545349586403	0	0	0	2.93771152761857e-06	2	-2.93771152761857e-06	0
GSE189357	TD1	GRN	other	0.000212161895416149	8.42139805176067e-06	0.00022058329346791	0	0	0	0.500010607401759	0.499989392598241	0	0	0.000212161895416149	8.42139805176067e-06	2	0.000203740497364389	0
GSE189357	TD1	GALECTIN	barrier_inhibitory	0.00898437488023496	0.000371750245653287	0.00188914502746407	0.00130676805549301	7.4696939666533e-05	0.000245761880295717	0.500088107201311	0.499911892798688	0.00591445016263545	0.000245761880295717	0.00898437488023496	0.000371750245653287	4	0.00861262463458167	0.00566868828233973
GSE189357	TD1	BAG	other	2.35898353875735e-05	0	0	0	0	0	0	0	2.35898353875735e-05	0	2.35898353875735e-05	0	1	2.35898353875735e-05	2.35898353875735e-05
GSE189357	TD1	IGFBP	other	0.00264160999228814	0	0.00129521041941302	0.000838074006642726	0	0	0	0	0.000508325566232396	0	0.00264160999228814	0	3	0.00264160999228814	0.000508325566232396
GSE189357	TD1	CypA	other	0.0161871659077631	0.0126452288146244	0.0189623268628084	0.00622746030793726	0.00845988399123845	0.00428044842623084	0.388186699845605	0.304304515423467	0.00608265405765174	0.00475010897362946	0.0161871659077631	0.0126452288146244	3	0.00354193709313876	0.00133254508402227
GSE189357	TD1	PLAU	other	0.000724498346734566	0	0.000724498346734566	0	0	0	0	0	0	0	0.000724498346734566	0	1	0.000724498346734566	0
GSE189357	TD1	COLLAGEN	other	0.0224770987075386	0	0.0130149386155293	0.00274337377547542	0	0	0	0	0.00671878631653383	0	0.0224770987075386	0	3	0.0224770987075386	0.00671878631653383
GSE189357	TD1	LAMININ	other	0.00839953949555381	0	0.00313067412434923	0.00140981546134204	0	0	0	0	0.00385904990986253	0	0.00839953949555381	0	3	0.00839953949555381	0.00385904990986253
GSE189357	TD1	THBS	other	0.00207503784617636	0	0.00172358780410114	0.000180241470733404	0	0	0	0	0.000171208571341822	0	0.00207503784617636	0	3	0.00207503784617636	0.000171208571341822
GSE189357	TD1	TENASCIN	other	0.00212266243521061	0	0.0020477968908808	6.19032871826455e-05	0	0	0	0	1.2962257147163e-05	0	0.00212266243521061	0	1	0.00212266243521061	1.2962257147163e-05
GSE189357	TD1	AGRN	other	4.71588610242398e-05	0	4.71588610242398e-05	0	0	0	0	0	0	0	4.71588610242398e-05	0	1	4.71588610242398e-05	0
GSE189357	TD1	HSPG	other	1.2026372952255e-06	0	1.2026372952255e-06	0	0	0	0	0	0	0	1.2026372952255e-06	0	1	1.2026372952255e-06	0
GSE189357	TD1	APP	other	0.0115303672398022	0	0.00565692633438195	0.0028415014889131	0	0	0	0	0.00303193941650713	0	0.0115303672398022	0	3	0.0115303672398022	0.00303193941650713
GSE189357	TD1	CD6	other	0	0	4.51205805253571e-05	0	0	0	0.5	0	0	0	0	0	1	0	0
GSE189357	TD1	CD99	other	0.00588822313386311	0.003039087413338	0.00595398416222719	0.00302179713443	0.00207240150993176	0.00207240150993176	0.337729587715995	0.282668729863675	0.00283394562108197	0.00146668491300508	0.00588822313386311	0.003039087413338	5	0.00284913572052511	0.0013672607080769
GSE189357	TD1	CDH	other	0.00116671089023428	0	0.00116671089023428	0	0	0	0	0	0	0	0.00116671089023428	0	1	0.00116671089023428	0
GSE189357	TD1	CDH1	barrier_inhibitory	0.00113521654481413	0	0.000892876237964534	0	0	0	0	0	0.000242340306849596	0	0.00113521654481413	0	2	0.00113521654481413	0.000242340306849596
GSE189357	TD1	CEACAM	other	0.00479779602192278	5.7585878977607e-05	0.00478900582170236	6.63760791980197e-05	0	0	0.500236232889209	0.499763767110791	0	0	0.00479779602192278	5.7585878977607e-05	1	0.00474021014294517	0
GSE189357	TD1	CLEC	other	1.79394631354305e-06	0.000668627084882902	0	0	0	0	0	0	1.79394631354305e-06	0.000668627084882902	1.79394631354305e-06	0.000668627084882902	2	-0.000666833138569359	-0.000666833138569359
GSE189357	TD1	DESMOSOME	other	2.55387150112487e-05	0	2.55387150112487e-05	0	0	0	0	0	0	0	2.55387150112487e-05	0	1	2.55387150112487e-05	0
GSE189357	TD1	EPHA	other	0.000530637186747326	0	0.000530637186747326	0	0	0	0	0	0	0	0.000530637186747326	0	1	0.000530637186747326	0
GSE189357	TD1	EPHB	other	1.61513558654822e-05	0	1.61513558654822e-05	0	0	0	0	0	0	0	1.61513558654822e-05	0	1	1.61513558654822e-05	0
GSE189357	TD1	ICAM	other	0.000628096162046791	1.71265279735535e-05	0	0	0	0	0	0	0.000628096162046791	1.71265279735535e-05	0.000628096162046791	1.71265279735535e-05	3	0.000610969634073237	0.000610969634073237
GSE189357	TD1	JAM	barrier_inhibitory	0.00086283126138634	0	0.000589302396653206	0	0	0	0	0	0.000273528864733134	0	0.00086283126138634	0	2	0.00086283126138634	0.000273528864733134
GSE189357	TD1	LCK	other	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSE189357	TD1	MHC-I	ifn_recruit	0.0216217546544892	0.0165348703364812	0	0	0	0	0	0	0.0216217546544892	0.0165348703364812	0.0216217546544892	0.0165348703364812	3	0.00508688431800799	0.00508688431800799
GSE189357	TD1	MHC-II	other	0.00359168782802775	0.001708174120586	0	0	0	0	0	0	0.00359168782802775	0.001708174120586	0.00359168782802775	0.001708174120586	3	0.00188351370744175	0.00188351370744175
GSE189357	TD1	MPZ	other	5.86971444273932e-05	0	5.86971444273932e-05	0	0	0	0	0	0	0	5.86971444273932e-05	0	1	5.86971444273932e-05	0
GSE189357	TD1	NECTIN	barrier_inhibitory	0.000376850086258032	0	0	0	0	0	0	0	0.000376850086258032	0	0.000376850086258032	0	1	0.000376850086258032	0.000376850086258032
GSE189357	TD1	OCLN	other	0.000284544940143287	0	0.000284544940143287	0	0	0	0	0	0	0	0.000284544940143287	0	1	0.000284544940143287	0
GSE189357	TD1	SEMA4	other	5.29448062797431e-05	0	0.000978510530947623	0	0	0	0.500002646708335	0	0	0	5.29448062797431e-05	0	1	5.29448062797431e-05	0
GSE189357	TD1	CLDN	other	0.0192744020221752	0.00158950700889291	0.0192744020221752	0.00158950700889291	0	0	0.500879258876902	0.499120741123098	0	0	0.0192744020221752	0.00158950700889291	1	0.0176848950132823	0
GSE189357	TD1	ADGRE	other	0.00457131204719004	0.0010696145991483	0.00060081621783421	0.000470521499821911	0.000191700840098284	0.000396316551915027	0.326467277440014	0.287786939024486	0.00384177201719646	0.00090063630074874	0.00457131204719004	0.0010696145991483	5	0.00350169744804174	0.00294113571644772
GSE189357	TD1	ADGRG	other	9.86514284268156e-05	0	9.86514284268156e-05	0	0	0	0	0	0	0	9.86514284268156e-05	0	1	9.86514284268156e-05	0
GSE189357	TD1	PTPR	other	5.20455013726317e-06	0	5.20455013726317e-06	0	0	0	0	0	0	0	5.20455013726317e-06	0	1	5.20455013726317e-06	0
GSE189357	TD2	TGFb	other	0	0.000162797288164309	0.00107296547090553	0	0	0	0.415057081691072	0.224564751997642	0	0	0	0.000162797288164309	2	-0.000162797288164309	0
GSE189357	TD2	BMP	other	4.93451753970997e-05	0	4.93451753970997e-05	0	0	0	0	0	0	0	4.93451753970997e-05	0	1	4.93451753970997e-05	0
GSE189357	TD2	GDF	other	0.00168419427759367	0	0.00128086059758982	1.46245356926103e-05	0	0	0	0	0.000388709144311239	0	0.00168419427759367	0	2	0.00168419427759367	0.000388709144311239
GSE189357	TD2	WNT	other	4.59302547686559e-05	0	4.59302547686559e-05	0	0	0	0	0	0	0	4.59302547686559e-05	0	1	4.59302547686559e-05	0
GSE189357	TD2	EGF	other	0.00259292962441206	0.000151579293734899	0.00335911740089928	0	0	0	0.488980581894604	0.232664799068253	0	0	0.00259292962441206	0.000151579293734899	3	0.00244135033067716	0
GSE189357	TD2	CCL	ifn_recruit	6.76334954361315e-05	4.64531651417984e-05	0	0	0	0	0	0	6.76334954361315e-05	4.64531651417984e-05	6.76334954361315e-05	4.64531651417984e-05	3	2.11803302943331e-05	2.11803302943331e-05
GSE189357	TD2	MIF	other	0.0453370180376079	0.0401544188881157	0.0271057083382089	0.033605773952278	0.0163871542511822	0.0218676192335651	0.328315894971381	0.341985206897608	0.0213376595007111	0.0189479258865596	0.0453370180376079	0.0401544188881157	2	0.00518259914949214	0.00238973361415148
GSE189357	TD2	VEGI	other	6.39602939363199e-06	0	0	0	0	0	0	0	6.39602939363199e-06	0	6.39602939363199e-06	0	1	6.39602939363199e-06	6.39602939363199e-06
GSE189357	TD2	TWEAK	other	1.80972367399185e-05	0	0.000215483993477704	4.48133636327025e-06	3.68167513384695e-07	0	0.399332833530451	0.204722833832008	0	0	1.80972367399185e-05	0	1	1.80972367399185e-05	0
GSE189357	TD2	MK	other	0.0191147107187988	0.00949247318387176	0.0168838730969018	0.00249337113912271	0.00560220023358122	0.00167110043346027	0.500520496902767	0.499479503097233	0.00616193742201798	0.00306800224462809	0.0191147107187988	0.00949247318387176	4	0.00962223753492705	0.00309393517738988
GSE189357	TD2	EDN	other	1.16216432957366e-06	0	1.16216432957366e-06	0	0	0	0	0	0	0	1.16216432957366e-06	0	1	1.16216432957366e-06	0
GSE189357	TD2	PARs	other	0	0	9.06825820236053e-05	0	0	0	0.5	0	0	0	0	0	1	0	0
GSE189357	TD2	SEMA3	other	0.000105248966553932	0	0.000105248966553932	0	0	0	0	0	0	0	0.000105248966553932	0	1	0.000105248966553932	0
GSE189357	TD2	GRN	other	0.000316498424955228	9.77031364200663e-05	0.000524487032735444	0	0	0	0.467008612999289	0.263058757330903	0	0	0.000316498424955228	9.77031364200663e-05	3	0.000218795288535162	0
GSE189357	TD2	GALECTIN	barrier_inhibitory	0.00127566522739994	0	0.000327895303118299	0.000176017504700673	0	0	0	0	0.000771752419580964	0	0.00127566522739994	0	3	0.00127566522739994	0.000771752419580964
GSE189357	TD2	COLLAGEN	other	0.00396459957338725	0	0.00250543063247128	0.000323926265248504	0	0	0	0	0.00113524267566747	0	0.00396459957338725	0	3	0.00396459957338725	0.00113524267566747
GSE189357	TD2	FN1	other	0.00672856159890936	0	0.00414361427439894	0.000487661082500419	0	0	0	0	0.00209728624201	0	0.00672856159890936	0	3	0.00672856159890936	0.00209728624201
GSE189357	TD2	LAMININ	other	0.0157999827185188	0	0.00695643817661003	0.00195362078287864	0	0	0	0	0.00688992375903009	0	0.0157999827185188	0	3	0.0157999827185188	0.00688992375903009
GSE189357	TD2	THBS	other	0.00147008468928857	0	0.00130129923287521	5.15236314365692e-05	0	0	0	0	0.000117261824976796	0	0.00147008468928857	0	3	0.00147008468928857	0.000117261824976796
GSE189357	TD2	TENASCIN	other	0.00140177781004118	0	0.00139911073738323	2.66707265795769e-06	0	0	0	0	0	0	0.00140177781004118	0	2	0.00140177781004118	0
GSE189357	TD2	AGRN	other	0.000196193158016053	0	0.000196193158016053	0	0	0	0	0	0	0	0.000196193158016053	0	1	0.000196193158016053	0
GSE189357	TD2	HSPG	other	4.58873587370918e-05	0	4.58873587370918e-05	0	0	0	0	0	0	0	4.58873587370918e-05	0	1	4.58873587370918e-05	0
GSE189357	TD2	APP	other	0.0174069869822565	0	0.00777101270287513	0.00570961872639812	0	0	0	0	0.00392635555298325	0	0.0174069869822565	0	3	0.0174069869822565	0.00392635555298325
GSE189357	TD2	CADM	other	0.000637161501074334	0	0.000637161501074334	0	0	0	0	0	0	0	0.000637161501074334	0	1	0.000637161501074334	0
GSE189357	TD2	CD46	other	0.000130729070973357	4.83659969816055e-06	0.000157747589289593	0	0	0	0.500781891527584	0.230477829287658	0	0	0.000130729070973357	4.83659969816055e-06	3	0.000125892471275196	0
GSE189357	TD2	CD6	other	0	0	0.00132678764394123	0	0	0	0.5	0	0	0	0	0	1	0	0
GSE189357	TD2	CD96	other	0	0	2.22022281898055e-05	0	0	0	0.5	0	0	0	0	0	1	0	0
GSE189357	TD2	CD99	other	0.00565385814721883	0.00475633294272675	0.00595685913300499	0.0046644507752945	0.00257998672366052	0.00257998672366052	0.317246580688874	0.298042958954126	0.00282019398160595	0.00237509207698318	0.00565385814721883	0.00475633294272675	5	0.000897525204492075	0.000445101904622772
GSE189357	TD2	CDH	other	0.00195839116361191	0	0.00195839116361191	0	0	0	0	0	0	0	0.00195839116361191	0	1	0.00195839116361191	0
GSE189357	TD2	CDH1	barrier_inhibitory	0.000499090008570928	0	0.000499090008570928	0	0	0	0	0	0	0	0.000499090008570928	0	1	0.000499090008570928	0
GSE189357	TD2	CEACAM	other	0.00299674791493549	0.000294336463682165	0.0030281405992082	0.000311440420681567	4.84966412721083e-05	0	0.515232916391384	0.2562382436714	0	0	0.00299674791493549	0.000294336463682165	4	0.00270241145125333	0
GSE189357	TD2	CLEC	other	1.32741488842772e-05	0.00108522695534924	0	0	0	0	0	0	1.32741488842772e-05	0.00108522695534924	1.32741488842772e-05	0.00108522695534924	2	-0.00107195280646496	-0.00107195280646496
GSE189357	TD2	EPHA	other	0.00116168376212561	0	0.00116168376212561	0	0	0	0	0	0	0	0.00116168376212561	0	1	0.00116168376212561	0
GSE189357	TD2	EPHB	other	4.14615422140678e-06	0	4.14615422140678e-06	0	0	0	0	0	0	0	4.14615422140678e-06	0	1	4.14615422140678e-06	0
GSE189357	TD2	ESAM	other	4.60275864274961e-06	0	4.60275864274961e-06	0	0	0	0	0	0	0	4.60275864274961e-06	0	1	4.60275864274961e-06	0
GSE189357	TD2	ICAM	other	0.000881461672234415	6.73569978929295e-05	0	0	0	0	0	0	0.000881461672234415	6.73569978929295e-05	0.000881461672234415	6.73569978929295e-05	3	0.000814104674341486	0.000814104674341486
GSE189357	TD2	JAM	barrier_inhibitory	0.00174514250131299	0	0.001300590056446	0	0	0	0	0	0.000444552444866992	0	0.00174514250131299	0	2	0.00174514250131299	0.000444552444866992
GSE189357	TD2	LCK	other	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSE189357	TD2	MHC-I	ifn_recruit	0.00906886840523007	0.00841724386035971	0	0	0	0	0	0	0.00906886840523007	0.00841724386035971	0.00906886840523007	0.00841724386035971	3	0.000651624544870359	0.000651624544870359
GSE189357	TD2	MHC-II	other	0.00770249140271178	0.00636534413551017	0	0	0	0	0	0	0.00770249140271178	0.00636534413551017	0.00770249140271178	0.00636534413551017	3	0.00133714726720162	0.00133714726720162
GSE189357	TD2	MPZ	other	0.000155679243786077	0	0.000155679243786077	0	0	0	0	0	0	0	0.000155679243786077	0	1	0.000155679243786077	0
GSE189357	TD2	NECTIN	barrier_inhibitory	0.000371465148365382	0	0	0	0	0	0	0	0.000371465148365382	0	0.000371465148365382	0	1	0.000371465148365382	0.000371465148365382
GSE189357	TD2	NOTCH	other	1.87634094043736e-05	0	1.87634094043736e-05	0	0	0	0	0	0	0	1.87634094043736e-05	0	1	1.87634094043736e-05	0
GSE189357	TD2	OCLN	other	0.000468243994853625	0	0.000468243994853625	0	0	0	0	0	0	0	0.000468243994853625	0	1	0.000468243994853625	0
GSE189357	TD2	PTPRM	other	3.91957387305072e-06	0	3.91957387305072e-06	0	0	0	0	0	0	0	3.91957387305072e-06	0	1	3.91957387305072e-06	0
GSE189357	TD2	PVR	other	1.05726554209566e-05	0	0	0	0	0	0	0	1.05726554209566e-05	0	1.05726554209566e-05	0	1	1.05726554209566e-05	1.05726554209566e-05
GSE189357	TD2	SELPLG	other	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSE189357	TD2	SEMA4	other	0.000515734224379674	0	0.00148386523231996	0	0	0	0.500025777731637	0	0	0	0.000515734224379674	0	2	0.000515734224379674	0
GSE189357	TD2	GAP	other	0.000296928521708892	0	0.000296928521708892	0	0	0	0	0	0	0	0.000296928521708892	0	1	0.000296928521708892	0
GSE189357	TD2	CLDN	other	0.002549720140168	0	0.002549720140168	0	0	0	0	0	0	0	0.002549720140168	0	1	0.002549720140168	0
GSE189357	TD2	ADGRE	other	0.0162952316317588	0.00212439596971254	0.00523792313041933	0.00384003152621819	0.00138556850474114	0.00176004086322168	0.369144473718268	0.288213582242829	0.00961704491568929	0.00126201226989825	0.0162952316317588	0.00212439596971254	6	0.0141708356620463	0.00835503264579104
GSE189357	TD2	ADGRG	other	7.72981071940797e-06	0	7.72981071940797e-06	0	0	0	0	0	0	0	7.72981071940797e-06	0	1	7.72981071940797e-06	0
GSE189357	TD2	FLRT	other	0.00108875804908411	0	0.00108875804908411	0	0	0	0	0	0	0	0.00108875804908411	0	1	0.00108875804908411	0
GSE189357	TD3	TGFb	other	0.000562713688972319	0.000444962314566617	0.00221639555165688	0.000302056548221159	0.000192424439701315	0.00026231480169146	0.377513835730582	0.245729873916577	0.000142078109834089	0.000112190340768035	0.000562713688972319	0.000444962314566617	5	0.000117751374405702	2.98877690660534e-05
GSE189357	TD3	GDF	other	0.00579472658158674	0	0.00204357957419051	0.00255811096436773	0	0	0	0	0.0011930360430285	0	0.00579472658158674	0	3	0.00579472658158674	0.0011930360430285
GSE189357	TD3	ACTIVIN	other	3.204636952318e-05	0	3.204636952318e-05	0	0	0	0	0	0	0	3.204636952318e-05	0	1	3.204636952318e-05	0
GSE189357	TD3	WNT	other	7.4973673241849e-05	0	6.86108370127993e-05	6.36283622904969e-06	0	0	0	0	0	0	7.4973673241849e-05	0	2	7.4973673241849e-05	0
GSE189357	TD3	ncWNT	other	0.000138992735376641	0	0.00010499061804111	3.40021173355316e-05	0	0	0	0	0	0	0.000138992735376641	0	2	0.000138992735376641	0
GSE189357	TD3	EGF	other	0.003438884224686	0.000395898825912335	0.00504203477130389	0.000281163538922208	0.000179716783322808	8.09531141140539e-05	0.457242503696787	0.24096001959479	0	0	0.003438884224686	0.000395898825912335	4	0.00304298539877367	0
GSE189357	TD3	NRG	other	0.000250899999898731	0	0.000240780160003095	1.0119839895636e-05	0	0	0	0	0	0	0.000250899999898731	0	2	0.000250899999898731	0
GSE189357	TD3	VEGF	other	0.00266452714681835	0.00105223667989858	0	0.00385555480337315	0	1.81625847192349e-05	0	0.500051394222212	4.604191783763e-05	1.81625847192349e-05	0.00266452714681835	0.00105223667989858	3	0.00161229046691977	2.78793331183951e-05
GSE189357	TD3	MIF	other	0.0113527665935274	0.00712639844104462	0.00589735547642462	0.00562363401593721	0.00358423896114054	0.00358423896114054	0.315096583159233	0.305383386463544	0.00691819021652772	0.0043544418725747	0.0113527665935274	0.00712639844104462	2	0.00422636815248274	0.00256374834395303
GSE189357	TD3	CX3C	other	2.64529717692381e-06	9.78554692151758e-06	0	0	0	0	0	0	2.64529717692381e-06	9.78554692151758e-06	2.64529717692381e-06	9.78554692151758e-06	2	-7.14024974459377e-06	-7.14024974459377e-06
GSE189357	TD3	IL2	other	1.44076066393526e-05	0	0	0	0	0	0	0	1.44076066393526e-05	0	1.44076066393526e-05	0	1	1.44076066393526e-05	1.44076066393526e-05
GSE189357	TD3	LIFR	other	7.97290757909145e-05	0	4.13386151540147e-05	3.83904606368999e-05	0	0	0	0	0	0	7.97290757909145e-05	0	2	7.97290757909145e-05	0
GSE189357	TD3	IL16	other	0	0	6.46268687671114e-07	0	0	0	0.499999482229956	0	0	0	0	0	2	0	0
GSE189357	TD3	IFN-II	other	0	0	0.000560141108586762	8.95104357937084e-05	0	0	0.356274460793652	0.223366516825966	0	0	0	0	2	0	0
GSE189357	TD3	TNF	other	0	0	9.75579987573715e-05	6.72133050515764e-05	0	0	0.265450755766626	0.249889925847865	0	0	0	0	3	0	0
GSE189357	TD3	LIGHT	other	0	0	3.73460323628483e-06	2.92737157910773e-06	0	0	0.283065976195636	0.26579838042917	0	0	0	0	3	0	0
GSE189357	TD3	TWEAK	other	1.02706922383898e-05	7.96257553647282e-05	0.000251504974146591	0	0	0	0.427032545061449	0.254533979407822	0	0	1.02706922383898e-05	7.96257553647282e-05	2	-6.93550631263384e-05	0
GSE189357	TD3	VISFATIN	other	0.000480293458372048	0.000279625086606121	0	0.00114798934038231	0	0	0	0.500013978996699	0	0	0.000480293458372048	0.000279625086606121	3	0.000200668371765927	0
GSE189357	TD3	MK	other	0.00357763800679446	0.00033451428984572	0.00156697254210189	0.000742243336510831	0.000133877852866089	0.000137277866607787	0.50006845424147	0.49993154575853	0.00146565855141967	0.000137277866607787	0.00357763800679446	0.00033451428984572	4	0.00324312371694874	0.00132838068481188
GSE189357	TD3	COMPLEMENT	other	0.000378284988881964	4.7262985477264e-05	2.81210457502715e-05	0	0	0	0	0	0.000350163943131693	4.7262985477264e-05	0.000378284988881964	4.7262985477264e-05	3	0.0003310220034047	0.000302900957654429
GSE189357	TD3	EDN	other	0.000409306526000654	0	8.15767836987908e-06	0.000398912842824876	0	0	0	0	2.23600480589863e-06	0	0.000409306526000654	0	1	0.000409306526000654	2.23600480589863e-06
GSE189357	TD3	PARs	other	0	0	0.000585118210479576	3.19001327847077e-05	0	0	0.366811198092076	0.212127573022874	0	0	0	0	2	0	0
GSE189357	TD3	SEMA3	other	0.000630974161399239	0.000136390399881503	0.000580868852306856	0.000186495708973887	0	0	0.500022220244888	0.499977779755112	0	0	0.000630974161399239	0.000136390399881503	4	0.000494583761517736	0
GSE189357	TD3	CALCR	other	0	8.44574123360632e-05	0	8.44574123360632e-05	0	0	0	0	0	0	0	8.44574123360632e-05	1	-8.44574123360632e-05	0
GSE189357	TD3	GRN	other	0.000570458768922019	0.000788216894625641	0.00133506181778091	0.000229692888547604	8.37087304556166e-05	3.01649369509321e-05	0.421248248487915	0.337223741685537	0	0	0.000570458768922019	0.000788216894625641	2	-0.000217758125703623	0
GSE189357	TD3	GALECTIN	barrier_inhibitory	0	0	3.17341230408677e-05	1.56766619053937e-05	0	0	0.277675846893823	0.245322970010923	0	0	0	0	3	0	0
GSE189357	TD3	BAG	other	7.59607030487411e-05	2.52108587456072e-05	0	0	0	0	0	0	7.59607030487411e-05	2.52108587456072e-05	7.59607030487411e-05	2.52108587456072e-05	3	5.07498443031339e-05	5.07498443031339e-05
GSE189357	TD3	CypA	other	0.0114375731889859	0.0116530540939306	0.0162493696384035	0.0122029135957916	0.00661925753714814	0.00796375678577674	0.342370015446387	0.318466715973677	0.00300341020913925	0.00306081640541551	0.0114375731889859	0.0116530540939306	3	-0.000215480904944759	-5.74061962762555e-05
GSE189357	TD3	MHC-I	ifn_recruit	0.00765421858257775	0.0137787614787532	0	0	0	0	0	0	0.00765421858257775	0.0137787614787532	0.00765421858257775	0.0137787614787532	3	-0.00612454289617549	-0.00612454289617549
GSE189357	TD3	COLLAGEN	other	0.0186220058778011	0.0170283007461751	0.022217873077496	0.0110144831491747	0.00716707224740708	0.00516411178462295	0.395134416565338	0.339194264921578	0.00385318520262521	0.00352138201204256	0.0186220058778011	0.0170283007461751	9	0.00159370513162604	0.000331803190582657
GSE189357	TD3	FN1	other	0.00685751390617181	0.00515470688643084	0.00602812920776383	0.00236679089707674	0.00206480207953047	0.00135149909290956	0.500121071539327	0.499878928460673	0.00206480207953047	0.00155249860823162	0.00685751390617181	0.00515470688643084	6	0.00170280701974097	0.000512303471298849
GSE189357	TD3	LAMININ	other	0.031387375668829	0.00951110641713069	0.0156029133637118	0.0149043128961263	0.00362659079535673	0.00241881684024995	0.500423263376102	0.499576736623898	0.0079724389858717	0.00241881684024995	0.031387375668829	0.00951110641713069	6	0.0218762692516984	0.00555362214562175
GSE189357	TD3	THBS	other	0.00356475784609859	0.000892297711494019	0.00392687400659623	0.00152839200963085	0.00128565985763918	0.000518203174188683	0.400515146580166	0.28256804368713	0.000397893151100768	9.94798439056952e-05	0.00356475784609859	0.000892297711494019	5	0.00267246013460457	0.000298413307195073
GSE189357	TD3	TENASCIN	other	0	0.00101841408619941	0.000956082906553598	6.23311796458078e-05	0	0	0.499996884095096	0.500003115904904	0	0	0	0.00101841408619941	2	-0.00101841408619941	0
GSE189357	TD3	AGRN	other	0.000402534593094538	4.72170590074807e-05	0.000403384748144833	4.63669039571864e-05	0	0	0.500017806279108	0.499982193720892	0	0	0.000402534593094538	4.72170590074807e-05	2	0.000355317534087057	0
GSE189357	TD3	HSPG	other	0.000196155985431567	7.57513839328085e-05	0.000243916844834298	2.79905245300774e-05	0	0	0.500008407695292	0.499991592304707	0	0	0.000196155985431567	7.57513839328085e-05	3	0.000120404601498758	0
GSE189357	TD3	CADM	other	0.00217772196548725	0.000407283023498232	0.00250400467202841	0.000444044905394814	0.000306329985398976	5.67146030387667e-05	0.46283754076818	0.272478916924127	0	0	0.00217772196548725	0.000407283023498232	5	0.00177043894198902	0
GSE189357	TD3	CD46	other	0.00110336707615123	0.000794681634088006	0.00186564612826249	0.000598821525581064	0.00026836251836148	0.000137415083591822	0.409419949507188	0.311035260538909	0	0	0.00110336707615123	0.000794681634088006	5	0.000308685442063227	0
GSE189357	TD3	CD6	other	0	0	0.000219884714893451	6.2763314494639e-05	0	0	0.341475359801946	0.236371523523234	0	0	0	0	3	0	0
GSE189357	TD3	CD99	other	0.00298730714331912	0.0068534040483712	0.00298730714331912	0.0068534040483712	0.00174036401299902	0.00174036401299902	0.267364849840746	0.323125114155189	0.00174173284790309	0.0039795606004167	0.00298730714331912	0.0068534040483712	3	-0.00386609690505208	-0.00223782775251361
