method	split	n	mean_sum	p_wilcox	p_signflip	frac_pos	n_GSE123902	mean_GSE123902	n_GSE131907	mean_GSE131907	n_GSE205335	mean_GSE205335	n_GSE189357	mean_GSE189357	n_cohorts_pos
cellchat_hill	decile	59	0.4021613018281242	2.1526486410215738e-10	9.999000099990002e-05	0.8983050847457628	11	0.3405782958457931	18	0.3237839446276657	21	0.5514074154515882	9	0.2859432028638078	4
cellchat_hill	q4q1	63	0.36402308925622884	1.1443154727963905e-10	9.999000099990002e-05	0.9047619047619048	13	0.21967463756518396	20	0.297536752130198	21	0.5472799966686867	9	0.2926743735720724	4
cellchat_hill_pop	decile	59	0.021520527859850428	2.2764875602752634e-10	9.999000099990002e-05	0.8983050847457628	11	0.01669282784758791	18	0.018000822216099173	21	0.034106299407236515	9	0.005093661107328483	4
cellchat_hill_pop	q4q1	63	0.02740252772574929	3.4464708940464594e-11	9.999000099990002e-05	0.9047619047619048	13	0.015463941499095964	20	0.02014512719580033	21	0.048823653353262685	9	0.010792082544381645	4
cellchat_prod	decile	59	0.5845825701771351	3.551964630124655e-10	9.999000099990002e-05	0.864406779661017	11	0.49748064017113625	18	0.4832274702253279	21	0.8028300149698223	9	0.38450664668292256	4
cellchat_prod	q4q1	63	0.5253108665940365	2.9215444184020937e-10	9.999000099990002e-05	0.9047619047619048	13	0.3024948867388906	20	0.435290257848621	21	0.7995298594827526	9	0.4073576513009434	4
