file	sha256	md5	url	doi	license
ICB_Miao1.zip	121c7a843aa3ceb95c8ec58354b92d131d998d56d029762ea8a3ab46bca07ffe	9fdb0d89c6725410db09bad4d06a27f1	https://zenodo.org/api/records/7058399/files/ICB_Miao1.zip/content	10.5281/zenodo.7058399	CC-BY-4.0
