n	n_high	n_low	high_R	high_NR	low_R	low_NR	median	or_response_high_vs_low	ci_low	ci_high	log_or	se_log_or	haldane	fisher_p	z_vs_0.42	p_vs_0.42	cohort	label	spec	in_pool
27	13	14	8	5	7	7	0.3177395	1.6	0.3458668850724285	7.401691548076094	0.47000362924573563	0.7814821083775916	False	0.7035671018979676	1.7114968885560358	0.08698942507403963	Hugo	Hugo GSE78220	primary_median_split	True
27	13	14	4	9	4	10	149.57	1.1111111111111112	0.21278849069507214	5.801854683032247	0.10536051565782635	0.8432740427115678	False	1.0	1.153671326386724	0.24863494375947492	Jung	Jung GSE135222	primary_median_split	True
16	8	8	0	8	4	4	277.5	0.0588235294117647	0.002552979607890831	1.355360458721184	-2.833213344056216	1.6006534613300825	True	0.07692307692307693	-1.2280689254987525	0.21942109496331796	Cho	Cho GSE126044	primary_median_split	True
119	59	60	20	39	27	33	0.0344	0.6267806267806267	0.2987075263943016	1.3151792954454655	-0.46715867711350434	0.37812840805881404	False	0.26174103777204927	1.0587458706063406	0.28971553129053773	Liu	Liu DFCI 2019	primary_median_split	True
40	20	20	6	14	7	13	0.0516	0.7959183673469388	0.2112903640047777	2.9981776521805426	-0.2282586519809802	0.6766649524509585	False	1.0	0.9446948795091795	0.34481467196280735	VanAllen	VanAllen DFCI 2015	primary_median_split	True
73	36	37	17	19	23	14	1.0598	0.5446224256292906	0.2143421504464925	1.3838322788143231	-0.6076625214241154	0.4757750946164267	False	0.2433427145899172	0.5461362925902857	0.5849722541463519	Gide_pre	Gide pretreatment	primary_median_split	True
298	149	149	40	109	28	121	8.565999999999999	1.5858453473132372	0.9168444754087551	2.7430011665542575	0.4611176073063298	0.2795586887413957	False	0.128547894469802	4.752555468737672	2.0086163990239325e-06	Mariathasan	Mariathasan IMvigor210	primary_median_split	True
