ModelID,TACSTD2,F11R,PARD3,CLDN1,CLDN4,CLDN7,EPCAM,KRT8,PTPRC,CD8A
ACH-001113,3.0669502439246266,6.190417325459974,6.790641730763425,3.761285273361619,6.349082146391089,0.1110313123887439,6.139346700289664,7.429699644781841,0.0285691521967709,0.0
ACH-001289,0.0976107966264223,1.550900664647523,4.995032192477536,0.903038270112912,0.6229303509201767,0.0426443374084937,4.216454865144756,0.6040713236688608,0.01435529297707,1.74416109557041
ACH-001339,0.2016338611696504,4.185866545311334,3.915520900751959,5.682292371430833,0.6870606883398922,0.2868811477881615,0.4956951626240687,4.676380255466924,0.0976107966264223,0.0285691521967709
ACH-001979,0.0,0.5655971758542251,3.382667252745041,0.01435529297707,0.2630344058337938,0.0,0.0,2.2570106182060234,0.01435529297707,0.0
ACH-002438,0.0565835283663675,2.671293372481576,4.0925457415435655,1.992768430768924,1.0,2.090853430451113,0.8639384504239714,4.2935176304174245,0.137503523749935,0.1110313123887439
ACH-001538,10.130827934145133,7.517590657743283,4.269781238274379,7.512700963425246,7.697176093573043,9.011450911735754,8.479173962258928,9.643423316328194,0.5360529002402097,0.4646682670034443
ACH-000242,8.266552317942395,6.289281178481987,5.012121672712217,7.719867928344366,8.598424760527719,0.4646682670034443,7.3474884972117955,10.4316020678938,0.137503523749935,0.3785116232537298
ACH-000708,6.956405199635573,6.346425085585596,4.227278994468321,4.053980168187652,9.246313069955152,8.101135276246243,9.722824604382616,11.374496145691516,0.0,0.01435529297707
ACH-000327,0.3561438102252753,5.018812185742817,4.1034976397033365,1.839959587489532,3.016139702655253,8.007307646846437,8.571449285453562,9.051372101721023,0.0840642647884745,0.0426443374084937
ACH-000233,0.6870606883398922,3.269033146455237,2.339137384919585,0.2509615735332187,0.8875252707415875,0.4750848829487829,0.6959938131099002,3.799087306074004,6.7410624357490905,0.0
ACH-000461,7.133501877815012,5.628190334615213,4.889960199658641,1.4489009511451276,8.37347421446529,7.760354030276473,8.77162151792327,11.387801941656267,0.0565835283663675,0.4541758931858022
ACH-000705,0.5945485495503542,7.532628657517167,6.618385502258606,1.15704371014558,8.272769732436512,0.1634987322828795,8.256444596473443,9.027850719838872,0.1505596765753814,0.2141248053528473
ACH-001794,0.0565835283663675,0.1763227726404628,4.389566811762726,3.586164245930909,1.3391373849195856,0.070389327891398,0.0565835283663675,5.159871336778389,0.5260688116675876,0.0
ACH-002023,8.674192268145683,6.404460384383749,5.2890967024199895,3.7059779016825214,7.740387932468353,7.49553528064453,9.120082322320958,10.773716169351212,0.0,1.5410191531335593
ACH-000528,7.385689870739212,7.9018926279497315,5.0386995513055854,6.550746785383243,8.603477988254005,7.47856740557945,9.444580108984274,11.672867276433792,0.070389327891398,0.070389327891398
ACH-002501,0.0426443374084937,3.1811025507537978,5.249445341085838,0.1763227726404628,0.01435529297707,0.0285691521967709,0.0426443374084937,0.3448284969974411,0.0426443374084937,0.0
ACH-001655,0.0,0.0285691521967709,4.126807703142035,4.80683958179819,0.2630344058337938,0.7990873060740036,0.2868811477881615,5.683977106975602,0.01435529297707,0.01435529297707
ACH-000167,1.0840642647884746,2.37851162325373,3.656496370553495,0.2265085298086797,1.4436066514756145,0.9927684307689242,1.769771739249448,3.5459683691052923,3.747387399652718,0.0
